lake_id,lake_name,district
LID 52421,NA,Milford Sound (Southland)
LID 52422,NA,Milford Sound (Southland)
LID 52425,NA,Milford Sound (Southland)
LID 52429,NA,Milford Sound (Southland)
LID 52433,NA,Milford Sound (Southland)
LID 52434,NA,Milford Sound (Southland)
LID 52438,NA,Milford Sound (Southland)
LID 52457,NA,Milford Sound (Southland)
LID 52461,NA,Milford Sound (Southland)
LID 52463,NA,Milford Sound (Southland)
LID 52472,NA,Milford Sound (Southland)
LID 52473,NA,Milford Sound (Southland)
LID 52474,Te Aroha,Milford Sound (Southland)
LID 52475,Lake Orbell,Milford Sound (Southland)
LID 52487,NA,Milford Sound (Southland)
LID 52493,NA,Queenstown (Otago)
LID 52495,NA,Queenstown (Otago)
LID 52507,NA,Milford Sound (Southland)
LID 52508,NA,Milford Sound (Southland)
LID 52515,NA,Milford Sound (Southland)
LID 52529,NA,Milford Sound (Southland)
LID 52532,NA,Milford Sound (Southland)
LID 52538,NA,Queenstown (Otago)
LID 52560,NA,Milford Sound (Southland)
LID 52566,Te Anau,Milford Sound (Southland)
LID 52570,NA,Milford Sound (Southland)
LID 52575,NA,Milford Sound (Southland)
LID 52576,Lake Mistletoe,Milford Sound (Southland)
LID 52577,Bog Lake,Milford Sound (Southland)
LID 52585,Lake Bloxham,Milford Sound (Southland)
LID 52591,NA,Milford Sound (Southland)
LID 52592,Lake Mackinnon,Milford Sound (Southland)
LID 52596,NA,Milford Sound (Southland)
LID 52604,NA,Milford Sound (Southland)
LID 52613,Lake Mcivor,Milford Sound (Southland)
LID 52615,NA,Milford Sound (Southland)
LID 52617,Lake Wapiti,Milford Sound (Southland)
LID 52618,NA,Milford Sound (Southland)
LID 52619,NA,Milford Sound (Southland)
LID 52624,NA,Milford Sound (Southland)
LID 52638,NA,Milford Sound (Southland)
LID 52639,NA,Milford Sound (Southland)
LID 52641,Lake Clark,Milford Sound (Southland)
LID 52642,Lake Wade,Milford Sound (Southland)
LID 52645,NA,Milford Sound (Southland)
LID 52647,NA,Milford Sound (Southland)
LID 52649,NA,Milford Sound (Southland)
LID 52650,NA,Milford Sound (Southland)
LID 52652,NA,Milford Sound (Southland)
LID 52658,NA,Milford Sound (Southland)
LID 52660,Lake Ogle,Milford Sound (Southland)
LID 52663,NA,Milford Sound (Southland)
LID 52666,Lake Hankinson,Milford Sound (Southland)
LID 52669,NA,Milford Sound (Southland)
LID 52677,NA,Milford Sound (Southland)
LID 52684,NA,Milford Sound (Southland)
LID 52697,Lake Katherine,Milford Sound (Southland)
LID 52722,Lake Alice,Milford Sound (Southland)
LID 52723,NA,Milford Sound (Southland)
LID 52728,NA,Milford Sound (Southland)
LID 52731,Lake Thompson,Milford Sound (Southland)
LID 52740,Lake Sutherland,Milford Sound (Southland)
LID 52748,NA,Milford Sound (Southland)
LID 52751,Lake Roxburgh,Milford Sound (Southland)
LID 52770,NA,Milford Sound (Southland)
LID 52772,NA,Milford Sound (Southland)
LID 52785,NA,Milford Sound (Southland)
LID 52789,NA,Milford Sound (Southland)
LID 52806,NA,Milford Sound (Southland)
LID 52807,NA,Milford Sound (Southland)
LID 52810,NA,Milford Sound (Southland)
LID 52813,NA,Milford Sound (Southland)
LID 52815,NA,Milford Sound (Southland)
LID 52821,NA,Milford Sound (Southland)
LID 52833,NA,Milford Sound (Southland)
LID 52834,NA,Milford Sound (Southland)
LID 52844,NA,Milford Sound (Southland)
LID 52846,NA,Milford Sound (Southland)
LID 52848,NA,Milford Sound (Southland)
LID 52849,NA,Milford Sound (Southland)
LID 52850,NA,Milford Sound (Southland)
LID 52851,NA,Milford Sound (Southland)
LID 52861,NA,Milford Sound (Southland)
LID 52863,NA,Milford Sound (Southland)
LID 52873,NA,Milford Sound (Southland)
LID 52875,Lake Bernard,Milford Sound (Southland)
LID 52878,Swan Mere,Milford Sound (Southland)
LID 52881,NA,Milford Sound (Southland)
LID 52882,NA,Milford Sound (Southland)
LID 52884,Lake Grave,Milford Sound (Southland)
LID 52887,NA,Milford Sound (Southland)
LID 52888,NA,Milford Sound (Southland)
LID 52889,NA,Milford Sound (Southland)
LID 52893,NA,Milford Sound (Southland)
LID 52896,NA,Milford Sound (Southland)
LID 52901,NA,Milford Sound (Southland)
LID 52902,NA,Milford Sound (Southland)
LID 52904,NA,Milford Sound (Southland)
LID 52905,NA,Milford Sound (Southland)
LID 52906,Lake Dale,Milford Sound (Southland)
LID 52908,NA,Milford Sound (Southland)
LID 52914,NA,Milford Sound (Southland)
LID 52919,NA,Milford Sound (Southland)
LID 52924,Lake Brownlee,Milford Sound (Southland)
LID 52925,NA,Milford Sound (Southland)
LID 52927,Lake Sumor,Milford Sound (Southland)
LID 52928,NA,Milford Sound (Southland)
LID 52931,NA,Milford Sound (Southland)
LID 52936,NA,Milford Sound (Southland)
LID 52938,Hidden Lake,Milford Sound (Southland)
LID 52940,NA,Milford Sound (Southland)
LID 52954,Lake Ross,Milford Sound (Southland)
LID 52960,Lake Quill,Milford Sound (Southland)
LID 52961,NA,Milford Sound (Southland)
LID 52973,NA,Milford Sound (Southland)
LID 52988,NA,Milford Sound (Southland)
LID 52990,NA,Milford Sound (Southland)
LID 52991,NA,Milford Sound (Southland)
LID 52992,Lake Iceberg,Milford Sound (Southland)
LID 52993,NA,Milford Sound (Southland)
LID 52998,Lake Erskine,Milford Sound (Southland)
LID 53005,Buttercup Lake,Milford Sound (Southland)
LID 53006,Lake Thompson,Milford Sound (Southland)
LID 53011,NA,Milford Sound (Southland)
LID 53012,NA,Milford Sound (Southland)
LID 53018,NA,Milford Sound (Southland)
LID 53020,NA,Milford Sound (Southland)
LID 53021,NA,Milford Sound (Southland)
LID 53022,NA,Milford Sound (Southland)
LID 53023,NA,Milford Sound (Southland)
LID 53025,Lake Ronald,Milford Sound (Southland)
LID 53033,Lake Moreton,Milford Sound (Southland)
LID 53034,NA,Milford Sound (Southland)
LID 53038,NA,Milford Sound (Southland)
LID 53048,Lake Brown,Milford Sound (Southland)
LID 53059,NA,Milford Sound (Southland)
LID 53062,Lake Ada,Milford Sound (Southland)
LID 53076,NA,Milford Sound (Southland)
LID 53101,NA,Milford Sound (Southland)
LID 53103,Lake Pukutahi,Milford Sound (Southland)
LID 53108,NA,Milford Sound (Southland)
LID 53109,Lake Never-never,Milford Sound (Southland)
LID 53113,Lake Truth,Milford Sound (Southland)
LID 53114,NA,Milford Sound (Southland)
LID 53117,NA,Milford Sound (Southland)
LID 53120,NA,Milford Sound (Southland)
LID 53121,NA,Milford Sound (Southland)
LID 53124,NA,Milford Sound (Southland)
LID 53129,NA,Queenstown (Otago)
LID 53136,NA,Queenstown (Otago)
LID 53145,Lake Nigel,Queenstown (Otago)
LID 53146,NA,Queenstown (Otago)
LID 53147,NA,Queenstown (Otago)
LID 53149,NA,Queenstown (Otago)
LID 53163,NA,Queenstown (Otago)
LID 53165,NA,Queenstown (Otago)
LID 53167,NA,Queenstown (Otago)
LID 53177,Mckenzie Lagoon,Milford Sound (Southland)
LID 53185,NA,Queenstown (Otago)
LID 53195,NA,Queenstown (Otago)
LID 53202,Lake Echo,Queenstown (Otago)
LID 53215,NA,Queenstown (Otago)
LID 53216,NA,Queenstown (Otago)
LID 53219,NA,Queenstown (Otago)
LID 53258,NA,Queenstown (Otago)
LID 53262,NA,Queenstown (Otago)
LID 53300,Lake Gow,Queenstown (Otago)
LID 53301,NA,Queenstown (Otago)
LID 53304,Blue Lake,Queenstown (Otago)
LID 53305,NA,Queenstown (Otago)
LID 53306,Lake Laura,Queenstown (Otago)
LID 53307,Lake Scott,Queenstown (Otago)
LID 53308,NA,Queenstown (Otago)
LID 53313,NA,Queenstown (Otago)
LID 53315,NA,Queenstown (Otago)
LID 53327,NA,Queenstown (Otago)
LID 53338,South Mavora Lake,Queenstown (Otago)
LID 53351,NA,Queenstown (Otago)
LID 53353,North Mavora Lake,Queenstown (Otago)
LID 53359,NA,Queenstown (Otago)
LID 53362,NA,Queenstown (Otago)
LID 53365,NA,Queenstown (Otago)
LID 53370,NA,Queenstown (Otago)
LID 53371,NA,Queenstown (Otago)
LID 53382,NA,Queenstown (Otago)
LID 53391,NA,Queenstown (Otago)
LID 53392,Lake Ned,Queenstown (Otago)
LID 53401,Acheron Lakes S,Queenstown (Otago)
LID 53402,Acheron Lakes N,Queenstown (Otago)
LID 53409,NA,Queenstown (Otago)
LID 53412,NA,Milford Sound (Southland)
LID 53437,NA,Queenstown (Otago)
LID 53440,NA,Queenstown (Otago)
LID 53442,NA,Queenstown (Otago)
LID 53462,NA,Milford Sound (Southland)
LID 53476,NA,Milford Sound (Southland)
LID 53491,NA,Queenstown (Otago)
LID 53492,NA,Queenstown (Otago)
LID 53495,NA,Milford Sound (Southland)
LID 53509,NA,Queenstown (Otago)
LID 53516,NA,Queenstown (Otago)
LID 53519,NA,Queenstown (Otago)
LID 53521,NA,Queenstown (Otago)
LID 53532,Wakatipu,Queenstown (Otago)
LID 53545,Lake Dispute,Queenstown (Otago)
LID 53547,Lake Isobel,Queenstown (Otago)
LID 53548,Lake Kirkpatrick,Queenstown (Otago)
LID 53549,Moke,Queenstown (Otago)
LID 53550,NA,Queenstown (Otago)
LID 53552,NA,Queenstown (Otago)
LID 53580,NA,Queenstown (Otago)
LID 53581,NA,Queenstown (Otago)
LID 53597,NA,Queenstown (Otago)
LID 53604,NA,Queenstown (Otago)
LID 53611,NA,Queenstown (Otago)
LID 53615,NA,Queenstown (Otago)
LID 53616,NA,Queenstown (Otago)
LID 53624,NA,Queenstown (Otago)
LID 53641,NA,Queenstown (Otago)
LID 53647,NA,Queenstown (Otago)
LID 53680,NA,Queenstown (Otago)
LID 53683,NA,Queenstown (Otago)
LID 53689,NA,Queenstown (Otago)
LID 53707,Lake Johnson,Queenstown (Otago)
LID 53716,NA,Queenstown (Otago)
LID 53717,NA,Queenstown (Otago)
LID 53722,NA,Queenstown (Otago)
LID 53730,Lake Alta,Queenstown (Otago)
LID 53750,NA,Queenstown (Otago)
LID 53753,NA,Queenstown (Otago)
LID 53781,NA,Queenstown (Otago)
LID 53787,NA,Queenstown (Otago)
LID 53827,NA,Milford Sound (Southland)
LID 53851,Lake Gunn,Milford Sound (Southland)
LID 53864,NA,Milford Sound (Southland)
LID 53866,NA,Milford Sound (Southland)
LID 53868,NA,Milford Sound (Southland)
LID 53870,NA,Milford Sound (Southland)
LID 53872,Lake Fergus,Milford Sound (Southland)
LID 53877,Lake Mckellar,Milford Sound (Southland)
LID 53885,Lake Lochie,Milford Sound (Southland)
LID 53886,Lake Howden,Milford Sound (Southland)
LID 53897,NA,Queenstown (Otago)
LID 53929,NA,Queenstown (Otago)
LID 53934,NA,Queenstown (Otago)
LID 53954,NA,Tara Hills (Canterbury)
LID 53956,NA,Tara Hills (Canterbury)
LID 53958,NA,Tara Hills (Canterbury)
LID 53963,NA,Milford Sound (Southland)
LID 53966,Cloudmaker Lake,Milford Sound (Southland)
LID 53981,NA,Tara Hills (Canterbury)
LID 54000,Lake Marian,Milford Sound (Southland)
LID 54001,Lake Marianette,Milford Sound (Southland)
LID 54003,Lake Mariana,Milford Sound (Southland)
LID 54005,NA,Milford Sound (Southland)
LID 54008,NA,Milford Sound (Southland)
LID 54016,NA,Milford Sound (Southland)
LID 54019,NA,Milford Sound (Southland)
LID 54021,NA,Milford Sound (Southland)
LID 54022,Lake Roberts,Milford Sound (Southland)
LID 54024,NA,Milford Sound (Southland)
LID 54025,Lake Mackenzie,Milford Sound (Southland)
LID 54035,Rere,Queenstown (Otago)
LID 54037,NA,Queenstown (Otago)
LID 54038,Dukes Tarn,Queenstown (Otago)
LID 54039,Lake Luna,Queenstown (Otago)
LID 54045,NA,Milford Sound (Southland)
LID 54050,NA,Queenstown (Otago)
LID 54058,Black Lake,Milford Sound (Southland)
LID 54059,NA,Milford Sound (Southland)
LID 54060,Lake Adelaide,Milford Sound (Southland)
LID 54061,NA,Milford Sound (Southland)
LID 54071,NA,Milford Sound (Southland)
LID 54073,Lake Turner,Milford Sound (Southland)
LID 54077,Rainbow Lake,Milford Sound (Southland)
LID 54078,NA,Milford Sound (Southland)
LID 54080,Lake Hyslop,Milford Sound (Southland)
LID 54085,NA,Milford Sound (Southland)
LID 54088,Lake Harris,Milford Sound (Southland)
LID 54093,NA,Milford Sound (Southland)
LID 54094,Lake Wilson,Milford Sound (Southland)
LID 54110,NA,Milford Sound (Southland)
LID 54124,NA,Milford Sound (Southland)
LID 54128,Lake Mystery,Milford Sound (Southland)
LID 54132,Diamond Lake,Milford Sound (Southland)
LID 54141,Lake Reid,Milford Sound (Southland)
LID 54144,Lake Sylvan,Milford Sound (Southland)
LID 54154,NA,Milford Sound (Southland)
LID 54156,NA,Milford Sound (Southland)
LID 54174,NA,Queenstown (Otago)
LID 54177,Lochnagar,Queenstown (Otago)
LID 54181,Downeys Dam,Queenstown (Otago)
LID 54190,Lake Hayes,Queenstown (Otago)
LID 54191,NA,Queenstown (Otago)
LID 54196,NA,Queenstown (Otago)
LID 54237,NA,Queenstown (Otago)
LID 54238,NA,Queenstown (Otago)
LID 54255,Lindsays Tarn,Queenstown (Otago)
LID 54274,NA,Queenstown (Otago)
LID 54288,NA,Queenstown (Otago)
LID 54296,NA,Queenstown (Otago)
LID 54298,NA,Queenstown (Otago)
LID 54309,Diamond Lake,Queenstown (Otago)
LID 54311,NA,Queenstown (Otago)
LID 54326,NA,Queenstown (Otago)
LID 54333,NA,Queenstown (Otago)
LID 54337,NA,Queenstown (Otago)
LID 54342,NA,Queenstown (Otago)
LID 54348,NA,Milford Sound (Southland)
LID 54351,Lake Speden,Milford Sound (Southland)
LID 54356,Whakatipu Waitai (Lake Mckerrow),Milford Sound (Southland)
LID 54361,NA,Milford Sound (Southland)
LID 54374,Fohn Lakes,Milford Sound (Southland)
LID 54375,NA,Milford Sound (Southland)
LID 54393,Lake Never,Milford Sound (Southland)
LID 54397,NA,Milford Sound (Southland)
LID 54400,NA,Milford Sound (Southland)
LID 54402,NA,Milford Sound (Southland)
LID 54406,NA,Milford Sound (Southland)
LID 54407,NA,Milford Sound (Southland)
LID 54408,NA,Milford Sound (Southland)
LID 54413,NA,Milford Sound (Southland)
LID 54415,NA,Milford Sound (Southland)
LID 54427,NA,Milford Sound (Southland)
LID 54435,Lake Wilmot,Milford Sound (Southland)
LID 54437,NA,Milford Sound (Southland)
LID 54443,NA,Milford Sound (Southland)
LID 54467,NA,Milford Sound (Southland)
LID 54468,NA,Milford Sound (Southland)
LID 54475,NA,Milford Sound (Southland)
LID 54486,Lake Williamson,Milford Sound (Southland)
LID 54487,NA,Milford Sound (Southland)
LID 54511,Crescent Lake,Milford Sound (Southland)
LID 54514,NA,Milford Sound (Southland)
LID 54515,NA,Milford Sound (Southland)
LID 54560,NA,Milford Sound (Southland)
LID 54561,Waiuna,Milford Sound (Southland)
LID 54562,NA,Milford Sound (Southland)
LID 54578,NA,Milford Sound (Southland)
LID 54589,NA,Milford Sound (Southland)
LID 54601,NA,Milford Sound (Southland)
LID 54618,NA,Milford Sound (Southland)
LID 54621,NA,Queenstown (Otago)
LID 54645,NA,Queenstown (Otago)
LID 54649,NA,Queenstown (Otago)
LID 54650,NA,Queenstown (Otago)
LID 54655,NA,Queenstown (Otago)
LID 54660,NA,Queenstown (Otago)
LID 54672,Wanaka,Tara Hills (Canterbury)
LID 54683,NA,Queenstown (Otago)
LID 54687,NA,Queenstown (Otago)
LID 54703,NA,Tara Hills (Canterbury)
LID 54720,NA,Queenstown (Otago)
LID 54730,Rotoiti,Rotorua (Bay of Plenty)
LID 54731,Okataina,Rotorua (Bay of Plenty)
LID 54732,Tarawera,Rotorua (Bay of Plenty)
LID 54733,Rotomahana,Rotorua (Bay of Plenty)
LID 54734,Taupomoana (Lake Taupo),Taupo (Waikato)
LID 54735,Manapouri,Milford Sound (Southland)
LID 54736,Hawea,Tara Hills (Canterbury)
LID 54737,Lake Dunstan,Queenstown (Otago)
LID 54738,Lake Sumner,Reefton (West Coast)
LID 54739,Raupo,Tara Hills (Canterbury)
LID 54741,Matiri,Reefton (West Coast)
LID 54742,Waituna,Invercargill (Southland)
OSM 1014557474,NA,Milford Sound (Southland)
OSM 1020968584,NA,Milford Sound (Southland)
OSM 1041285644,NA,Queenstown (Otago)
OSM 12154101,NA,Masterton (Wellington)
OSM 13262911,NA,Christchurch (Canterbury)
OSM 175152856,NA,Whangarei (Northland)
OSM 213281668,Southern Crater Lake,Rotorua (Bay of Plenty)
OSM 339808333,NA,Milford Sound (Southland)
OSM 369049348,Aroarotamahine,Tauranga (Bay of Plenty)
OSM 369049350,Te Paritu,Tauranga (Bay of Plenty)
OSM 383814870,NA,Blenheim (Marlborough)
OSM 383814871,NA,Blenheim (Marlborough)
OSM 408084598,NA,Whangaparaoa (Auckland)
OSM 408084599,NA,Whangaparaoa (Auckland)
OSM 409217136,NA,Hokitika (West Coast)
OSM 508587677,NA,Christchurch (Canterbury)
OSM 519952520,NA,Reefton (West Coast)
OSM 564610660,NA,Milford Sound (Southland)
OSM 564848306,Lake Rebekah,Christchurch (Canterbury)
OSM 5716936,Tewa,Queenstown (Otago)
OSM 615670027,Manapoike,Gisborne (Gisborne)
OSM 660859641,NA,Whangarei (Northland)
OSM 660859642,NA,Whangarei (Northland)
OSM 660859643,NA,Whangarei (Northland)
OSM 660859644,NA,Whangarei (Northland)
OSM 660874701,NA,Whangarei (Northland)
OSM 660874850,NA,Whangarei (Northland)
OSM 683966386,Hot Acid Lake,Tauranga (Bay of Plenty)
OSM 720038330,NA,Lake Tekapo (Canterbury)
OSM 793168262,NA,Auckland (Auckland)
OSM 801451895,NA,Christchurch (Canterbury)
OSM 836773016,Coe's Hole,Whanganui (Manawatu-Whanganui)
OSM 836819739,Lake Avernus,Reefton (West Coast)
OSM 837792905,Boil Hole,Tara Hills (Canterbury)
OSM 84527433,Mangrove Lake,Whangaparaoa (Auckland)
OSM 8846510,Te Iringa,Hamilton (Waikato)
OSM 886934201,NA,Whanganui (Manawatu-Whanganui)
OSM 903969377,NA,Timaru (Canterbury)
OSM 906389356,NA,Tara Hills (Canterbury)
OSM 945679,Pegasus Lake,Christchurch (Canterbury)
OSM 9501019,Brewster Lake,Tara Hills (Canterbury)
OSM 962094153,NA,Timaru (Canterbury)
L380 01,Moawhitu,Nelson (Nelson)
L380 02,Rototai,Nelson (Nelson)
L380 03,Lake Killarney,Nelson (Nelson)
L380 04,Forest Lake,Hamilton (Waikato)
WRC 001,Lake Puketirini (Weavers Lake),Hamilton (Waikato)
WRC 002,Kohahuake (Lake Parkinson's),Auckland (Auckland)
WRC 003,Te Otamanui,Hamilton (Waikato)
WRC 004,Waitamoumou,Hamilton (Waikato)
WRC 005,Te Kapa,Hamilton (Waikato)
WRC 006,Rotopupu,Hamilton (Waikato)
WRC 007,Rotoiti,Auckland (Auckland)
WRC 008,Hiwiroa,Rotorua (Bay of Plenty)
WRC 009,Lake Disappear,Hamilton (Waikato)
WRC 010,Lake Okoroiri,Hamilton (Waikato)
WRC 011,Lake Koroha,Hamilton (Waikato)
WRC 012,Lake Piopio,Hamilton (Waikato)
TAR 001,Ngangana,New Plymouth (Taranaki)
GWRC 001,Ngarara,Wellington (Wellington)
GWRC 002,Turners Lagoon,Masterton (Wellington)
GWRC 003,Waimeha,Wellington (Wellington)
TAS 001,Long Plain Road End Sinkhole 1,Nelson (Nelson)
TAS 002,Long Plain Road End Sinkhole 2,Nelson (Nelson)
TAS 003,Craigieburn Creek Sinkhole,Nelson (Nelson)
ECAN_001,Opuha,Lake Tekapo (Canterbury)
ES 001,Te WaeWae,Invercargill (Southland)
