"date","LID","Name","LST","year"
2007-10-28,"13446","Lake Heaton",17.7648927421938,2007
2007-10-28,"13456","Lake Alice",15.497431011003,2007
2002-05-16,"13446","Lake Heaton",12.5036930368368,2002
2002-05-16,"831","Lake Waitawa",11.8736230600263,2002
2007-07-15,"39621","Lake Hochstetter",3.26669433247542,2007
2002-05-16,"4345","Lake Horowhenua",11.9797140730929,2002
2007-10-28,"5042","Pukepuke Lagoon",15.4951885286292,2007
2007-10-28,"5014","Lake Kaikokopu",16.0128804868602,2007
2002-05-16,"4342","Mangahao Upper No 1 Reservior",5.42047025046293,2002
2015-01-08,"52532","0",20.2319950695954,2015
2015-01-08,"52576","Lake Mistletoe",20.8197351355455,2015
2015-01-08,"30487","Lake Sheila",20.4117186890924,2015
2015-01-08,"52475","Lake Orbell",17.5727474323929,2015
2007-11-20,"48455","Lake Ida",21.1293888710327,2007
2015-01-08,"52473","0",20.3856690368927,2015
2007-11-20,"48447","Lake Georgina",20.2457775384003,2007
2007-11-20,"48673","Lake Sarah",18.5478342076411,2007
2007-11-20,"48660","Lake Pearson",17.2737308953127,2007
2007-11-20,"41299","Lake Emma",18.1869916827926,2007
2007-11-20,"38974","Lake Brunner / Moana",15.8047370428592,2007
2007-11-20,"48451","Lake Coleridge",12.7368773282151,2007
2007-11-20,"47892","Lake Heron",19.5314897538191,2007
2007-11-20,"41305","Lake Clearwater",18.6551040986349,2007
2007-11-20,"48213","Lake Selfe",16.7917465458634,2007
2007-11-20,"48597","Lake Lyndon",18.1373905252032,2007
2007-11-20,"39225","Lake Haupiri",18.4882919657102,2007
2007-11-20,"39356","Lake Taylor",13.7499793555435,2007
2007-11-20,"48700","Lake Letitia",20.859791013562,2007
2007-11-20,"48657","Lake Marymere",17.6751922628216,2007
2007-11-20,"48217","Lake Evelyn",21.1651870766624,2007
2007-11-20,"48456","Lake Catherine",19.6471966772513,2007
2007-11-20,"48663","Lake Grasmere",16.8963926666772,2007
2007-11-20,"47860","Lake Emily",21.5662146974887,2007
2007-11-20,"41306","Lake Camp",18.6650882472984,2007
2007-11-20,"41354","Lake Roundabout",21.2261283846868,2007
2007-11-20,"38955","Lake Poerua",18.5799003715057,2007
2007-11-20,"38502","Lake Kaniere",16.3803450871524,2007
2007-11-20,"54738","Lake Sumner",12.594204971962,2007
2021-02-11,"25765","Druggans Dam",18.0026937507737,2021
2007-11-20,"38665","Lady Lake",19.3208778895412,2007
2007-11-20,"38664","Kangaroo Lake",19.1995300855114,2007
2021-10-09,"45153","Lake Mahinerangi",8.52859696568066,2021
2007-11-20,"39226","Lake Ahaura",18.037292794568,2007
2007-11-20,"39050","Lake Kaurapataka",17.8644556760559,2007
2007-11-20,"39357","Lake Sheppard",15.6608776495437,2007
2007-11-20,"39364","Loch Katrine",15.2751154461577,2007
2007-11-20,"47404","0",7.10789856741769,2007
2007-11-20,"39166","Lake Mason",18.3613047648762,2007
2007-11-20,"39056","Lake Minchin",11.290694652422,2007
2007-11-20,"48387","0",5.60453042448802,2007
2007-11-20,"48381","0",7.06948422796086,2007
2008-05-07,"18933","Lake Pauri",13.734217965227,2008
2008-05-07,"18936","Kaitoke Lake",11.4302853984338,2008
2007-11-20,"48679","Blackwater Lake",21.2731461380706,2007
2007-11-20,"39191","Lake Morgan",14.3238161222095,2007
2008-05-07,"18934","Lake Wiritoa",13.793469795333,2008
2015-01-24,"52566","Lake Te Anau",16.644175874422,2015
2015-01-24,"53338","South Mavora Lake",17.8879589194608,2015
2015-01-24,"52115","Lake Thomas",19.1959574188512,2015
2015-01-24,"30278","0",22.2782191952198,2015
2008-06-08,"1708","Lake Wairarapa",7.72864398417568,2008
2008-06-08,"13446","Lake Heaton",10.1616664488721,2008
2008-06-08,"13456","Lake Alice",9.67781716153286,2008
2008-06-08,"18933","Lake Pauri",11.0567855495135,2008
2008-06-08,"18936","Kaitoke Lake",10.4157621086117,2008
2008-06-08,"1974","Lake Papaitonga",7.03128034071085,2008
2008-06-08,"4345","Lake Horowhenua",9.21033631195809,2008
2008-06-08,"18934","Lake Wiritoa",11.113033523996,2008
2008-06-08,"18023","Marron Reservoirs a",9.1788273561931,2008
2007-11-09,"53062","Lake Ada",13.3708376201834,2007
2008-06-08,"5042","Pukepuke Lagoon",8.5018662714071,2008
2008-06-08,"19624","Lake Namunamu",10.1953816023126,2008
2022-10-06,"5264","0",5.49249240764414,2022
2004-07-31,"229","Lake Pounui",8.34583157448282,2004
2004-07-31,"1708","Lake Wairarapa",8.11195581143124,2004
2004-07-31,"25994","Lake Rotorua",3.0651998252464,2004
2004-07-31,"28066","Lake Grassmere",4.71120308030987,2004
2015-01-24,"30380","Lake Rakatu",19.2337945983558,2015
2007-11-09,"52914","0",13.1622708986866,2007
2007-11-09,"53117","0",10.2509014386412,2007
2002-12-26,"1974","Lake Papaitonga",15.8315013604926,2002
2015-01-24,"53392","Lake Ned",20.1090882984469,2015
2002-12-26,"5042","Pukepuke Lagoon",16.0165538616832,2002
2007-11-09,"52960","Lake Quill",6.48356355790122,2007
2015-10-09,"39166","Lake Mason",10.2752896538128,2015
2011-08-09,"52001","0",5.66026809546389,2011
2007-12-22,"48455","Lake Ida",19.7090521752106,2007
2007-12-22,"48447","Lake Georgina",19.0629142685781,2007
2007-12-22,"48673","Lake Sarah",19.0846334236889,2007
2007-12-22,"48660","Lake Pearson",18.99135494278,2007
2007-12-22,"41299","Lake Emma",18.5224987065517,2007
2007-12-22,"48451","Lake Coleridge",13.9618017819976,2007
2007-12-22,"47892","Lake Heron",18.3399674595001,2007
2007-12-22,"41305","Lake Clearwater",18.8883747740201,2007
2007-12-22,"48213","Lake Selfe",17.7292665878653,2007
2007-12-22,"48597","Lake Lyndon",18.627230877004,2007
2007-12-22,"39225","Lake Haupiri",20.8396816151172,2007
2007-12-22,"39356","Lake Taylor",17.3108828001885,2007
2007-12-22,"48700","Lake Letitia",21.3917375895176,2007
2007-12-22,"48657","Lake Marymere",18.9228230536747,2007
2007-12-22,"48217","Lake Evelyn",19.8481865187684,2007
2007-12-22,"48456","Lake Catherine",19.164267802102,2007
2007-12-22,"48663","Lake Grasmere",18.2753518994161,2007
2007-12-22,"47860","Lake Emily",19.6321458120353,2007
2007-12-22,"41306","Lake Camp",19.5568134858257,2007
2007-12-22,"41354","Lake Roundabout",20.3910723120759,2007
2007-12-22,"54738","Lake Sumner",15.4722912602237,2007
2007-12-22,"39297","Lake Mason",16.7858661990625,2007
2007-12-22,"39166","Lake Mason",18.4924542495315,2007
2007-12-22,"39056","Lake Minchin",11.4501237207867,2007
2007-12-22,"48669","Lake Hawdon",18.5413276987814,2007
2007-12-22,"48679","Blackwater Lake",20.168502379086,2007
2015-01-24,"52576","Lake Mistletoe",20.4000329675627,2015
2015-01-24,"30487","Lake Sheila",22.7047724138313,2015
2003-03-21,"54737","Lake Dunstan",18.1096538155002,2003
2015-01-24,"52077","0",20.0948026242111,2015
2003-03-21,"53532","Lake Wakatipu",15.1858025256609,2003
2003-03-21,"7660","Manorburn Reservoir",16.0832955207364,2003
2003-03-21,"7777","Poolburn Reservoir",15.996602666056,2003
2012-05-02,"15034","Lake Areare",14.1192624211831,2012
2003-03-21,"7640","0",17.9154665585399,2003
2003-03-21,"7901","Fraser Dam",17.7071916899037,2003
2003-03-21,"53549","Moke Lake",16.757346588497,2003
2003-03-21,"8890","0",17.3870766165196,2003
2003-03-21,"53707","Lake Johnson",18.4810178629837,2003
2003-05-03,"33309","Long Range Lake",13.7382591156914,2003
2003-10-26,"13446","Lake Heaton",15.9943236492949,2003
2003-10-26,"13456","Lake Alice",15.8097071672349,2003
2003-10-26,"32805","Hatuma Lake",14.2505099942765,2003
2003-10-26,"18933","Lake Pauri",16.8313010946394,2003
2003-10-26,"1974","Lake Papaitonga",15.1101008565323,2003
2003-10-26,"4345","Lake Horowhenua",16.4888755192274,2003
2004-09-19,"34688","0",8.97076015425353,2004
2003-03-21,"50704","Lake Hope",9.67937690183652,2003
2003-03-21,"53730","Lake Alta",10.7937316232794,2003
2003-10-26,"5306","Omanuka Lagoon",15.3604867884922,2003
2003-10-26,"5042","Pukepuke Lagoon",15.6208565615996,2003
2015-02-09,"54735","Lake Manapouri",15.3831066843629,2015
2015-02-09,"52566","Lake Te Anau",14.5301973301694,2015
2015-02-09,"53338","South Mavora Lake",14.0822862048822,2015
2015-02-09,"52115","Lake Thomas",14.9814586163301,2015
2015-02-09,"29547","Loch Maree",13.2141776576986,2015
2003-03-21,"53545","Lake Dispute",16.8089168228459,2003
2015-02-09,"29244","Lake Monowai",16.188500123292,2015
2015-02-09,"26111","Lake Hauroko",13.7499793555435,2015
2003-03-21,"50695","0",9.52451295931871,2003
2003-03-21,"50711","Lake Te Kohua",9.17460513526083,2003
2015-02-09,"51631","Lake Swan",13.5878804476318,2015
2021-03-17,"40124","Lake Matahina",17.4546396679182,2021
2021-03-17,"40253","0",19.6907184444778,2021
2021-03-17,"40188","Lake Rotoehu",18.3768018247307,2021
2021-03-17,"40110","Lake Pupuwharau",19.292644838154,2021
2021-03-17,"11138","Lake Rotokawau",18.7016129460733,2021
2021-03-17,"11133","Lake Rotorua",18.3313012724798,2021
2015-02-09,"46043","Lake Duncan",11.6120005419602,2015
2015-02-09,"52393","Lake Hilda",14.2218792633403,2015
2015-02-09,"29031","Lake Kakapo",11.8426579237059,2015
2015-02-09,"30380","Lake Rakatu",15.7451174457044,2015
2015-02-09,"29250","Island Lake",13.5095422300454,2015
2021-03-17,"40120","Lake Rotoroa",18.8060523409036,2021
2004-06-06,"32805","Hatuma Lake",6.92411163820935,2004
2004-06-06,"18933","Lake Pauri",10.3961084064889,2004
2004-06-06,"18936","Kaitoke Lake",9.41948479786311,2004
2004-06-06,"18934","Lake Wiritoa",10.6745575481507,2004
2004-06-06,"18023","Marron Reservoirs a",8.90722461100546,2004
2015-02-09,"29644","Lake Story",12.0785369984259,2015
2015-02-09,"29679","0",9.85092857349144,2015
2015-02-09,"29821","Lake St Patrick",10.6078965417383,2015
2015-02-09,"29858","0",11.3741449636948,2015
2015-02-09,"30344","0",12.3466068893184,2015
2015-02-09,"51892","0",10.2498265075407,2015
2003-08-28,"47198","Lake Mcgregor",3.948771043178,2003
2021-05-04,"40124","Lake Matahina",12.0497645582864,2021
2021-05-04,"40253","0",11.0929156691337,2021
2021-05-04,"40188","Lake Rotoehu",14.9518999931947,2021
2021-05-04,"40110","Lake Pupuwharau",13.9730290930463,2021
2021-05-04,"40216","0",12.3353320398487,2021
2021-05-04,"11138","Lake Rotokawau",16.0946622684793,2021
2021-05-04,"11133","Lake Rotorua",15.5605307134023,2021
2021-05-04,"54730","Lake Rotoiti",16.285612056688,2021
2021-05-04,"40102","Lake Rotoma",16.2630784396967,2021
2021-05-04,"54731","Lake Okataina",16.0955771744658,2021
2021-05-04,"54732","Lake Tarawera",16.0024391283238,2021
2021-05-04,"15312","Lake Tikitapu                 (Blue Lake)",15.3891221398944,2021
2021-05-04,"15325","Lake Okareka",15.4818691605122,2021
2021-05-04,"15621","Lake Rotokakahi               (Green Lake)",15.4480304922083,2021
2021-05-04,"40120","Lake Rotoroa",12.2087025571273,2021
2021-05-04,"40190","Onewhero Lagoon",13.3121520068458,2021
2021-05-04,"40191","Whakarewarewa Lagoon",14.469578725716,2021
2003-08-28,"45483","Red Lagoon",4.79458583677786,2003
2003-08-28,"11709","0",6.60563431034092,2003
2003-08-28,"7415","0",0.0385788504995048,2003
2003-10-15,"47198","Lake Mcgregor",13.2129904525899,2003
2003-10-15,"7688","Butchers Dam",13.2962002884976,2003
2003-10-15,"7689","Conroys Dam",13.2697269644476,2003
2003-10-15,"46564","Lake Pukaki",9.21045456956995,2003
2003-10-15,"7408","Lake Aviemore",10.1464857628462,2003
2003-10-15,"12307","Lake Waitaki",9.9882945975499,2003
2010-10-04,"1708","Lake Wairarapa",14.4263244955464,2010
2010-10-04,"13446","Lake Heaton",15.2633455959486,2010
2010-10-04,"13456","Lake Alice",15.4528985455184,2010
2010-10-04,"18933","Lake Pauri",15.1585243800499,2010
2010-10-04,"18936","Kaitoke Lake",15.8762387289295,2010
2008-09-10,"47095","Lake Rotokino",11.0587006113361,2008
2010-10-04,"15904","Lake Oturi",16.8779286412953,2010
2010-10-04,"15907","Lake Waiau",16.3191380534512,2010
2010-10-04,"1974","Lake Papaitonga",16.4207897290369,2010
2010-10-04,"4345","Lake Horowhenua",16.7971067233693,2010
2010-10-04,"18934","Lake Wiritoa",15.7007612029478,2010
2010-10-04,"18023","Marron Reservoirs a",14.8037341771573,2010
2010-10-04,"16131","Lake Moumahaki",16.7438408703003,2010
2010-10-04,"5042","Pukepuke Lagoon",15.758548595386,2010
2003-10-15,"53549","Moke Lake",10.9206544624745,2003
2003-10-15,"8890","0",14.102037383904,2003
2003-10-15,"45541","Lake Poaka",14.7549311179681,2003
2003-10-15,"45504","Lake Middleton",13.0671691919256,2003
2003-10-15,"53707","Lake Johnson",11.2011796095127,2003
2003-10-15,"54039","Lake Luna",9.02610864440408,2003
2003-10-15,"45501","Kellands Pond",15.2743837245455,2003
2003-10-15,"45499","Swan Lagoon",15.3670553001718,2003
2005-06-02,"34688","0",9.12450673542139,2005
2003-10-15,"45483","Red Lagoon",15.869274194069,2003
2003-10-15,"11620","West Eweburn Dam",11.6693129912805,2003
2003-10-15,"45411","0",7.03510620352728,2003
2003-10-15,"11709","0",13.7210113922689,2003
2003-10-15,"53545","Lake Dispute",11.4403849423344,2003
2003-12-02,"7688","Butchers Dam",17.123548886287,2003
2003-12-02,"7689","Conroys Dam",17.3429751551413,2003
2015-02-09,"52374","0",8.30265427208042,2015
2015-02-09,"52194","0",12.5543962324263,2015
2015-02-09,"28734","0",9.17034283767737,2015
2003-12-02,"54736","Lake Hawea",12.2443834183405,2003
2003-12-02,"45514","Lake Ohau",10.9104986587545,2003
2003-12-02,"54737","Lake Dunstan",15.9065760607512,2003
2003-12-02,"53532","Lake Wakatipu",11.3804987055564,2003
2015-02-09,"51850","Lake Norwest",13.287562389197,2015
2003-12-02,"7657","Greenland Reservoir",13.0877623361044,2003
2003-12-02,"11614","Falls Dam",15.5808323374262,2003
2003-12-02,"54190","Lake Hayes",15.9739914228484,2003
2003-12-02,"7777","Poolburn Reservoir",14.2037912029967,2003
2015-02-25,"28543","Lake George",15.420532859321,2015
2012-10-25,"13857","Lake Waipapa",14.7175190402355,2012
2003-12-02,"53549","Moke Lake",15.4261080815207,2003
2003-12-02,"8890","0",18.8303743349107,2003
2015-02-25,"51625","Lake Beattie",16.8493855342242,2015
2003-12-02,"45504","Lake Middleton",17.0102404662447,2003
2003-12-02,"53707","Lake Johnson",16.7350541043101,2003
2003-12-02,"46265","0",17.0781365993859,2003
2003-12-02,"54039","Lake Luna",14.2817189843973,2003
2003-12-02,"54177","Lochnagar",10.0960416425889,2003
2003-12-02,"45483","Red Lagoon",17.9558730294263,2003
2011-03-29,"1708","Lake Wairarapa",16.6844468609262,2011
2011-03-29,"13446","Lake Heaton",18.1896174947047,2011
2011-03-29,"13456","Lake Alice",17.7577741195474,2011
2011-03-29,"18933","Lake Pauri",18.8910088247783,2011
2011-03-29,"18936","Kaitoke Lake",17.9549346190424,2011
2021-07-28,"7660","Manorburn Reservoir",1.78248787539684,2021
2003-12-02,"53545","Lake Dispute",15.2388711515302,2003
2015-02-25,"30380","Lake Rakatu",17.1289307084953,2015
2011-03-29,"1974","Lake Papaitonga",16.803067550151,2011
2011-03-29,"18934","Lake Wiritoa",18.9401407767303,2011
2000-10-06,"24620","Lake Wahakari",17.5238332299447,2000
2000-10-06,"24628","Lake Morehurehu",17.7100205956099,2000
2011-03-29,"5042","Pukepuke Lagoon",17.3255963812758,2011
2011-03-29,"19624","Lake Namunamu",17.8814218427415,2011
2011-03-29,"5014","Lake Kaikokopu",17.6962631750734,2011
2015-02-25,"29748","Gair Loch",12.744885010052,2015
2015-02-25,"53300","Lake Gow",12.6322219616754,2015
2015-02-25,"53145","Lake Nigel",13.589239990969,2015
2015-02-25,"53304","Blue Lake",13.0418208279516,2015
2015-02-25,"28737","0",14.500257925255,2015
2015-02-25,"29124","0",12.8874025719326,2015
2015-02-25,"29644","Lake Story",13.4108917519749,2015
2015-02-25,"29679","0",11.7237073248575,2015
2015-02-25,"29728","0",13.1622708986866,2015
2015-02-25,"29729","0",13.2112689316856,2015
2011-07-19,"1708","Lake Wairarapa",7.59412037903036,2011
2011-07-19,"511","Matthews Lagoon",7.81963814049396,2011
2011-07-19,"13446","Lake Heaton",8.37537031332738,2011
2011-07-19,"13456","Lake Alice",8.06011949839467,2011
2011-07-19,"18933","Lake Pauri",9.25097041456826,2011
2011-07-19,"18936","Kaitoke Lake",7.72057282410469,2011
2021-08-13,"54672","Lake Wanaka",9.02615830347901,2021
2021-08-13,"7660","Manorburn Reservoir",3.08211194429322,2021
2021-08-13,"7777","Poolburn Reservoir",2.39925998536995,2021
2021-08-13,"45525","Lake Ruataniwha",6.42137811869645,2021
2021-08-13,"7901","Fraser Dam",2.8840636754918,2021
2021-08-13,"8890","0",2.7520948492986,2021
2021-08-13,"53707","Lake Johnson",4.1851632752248,2021
2021-08-13,"46265","0",8.34583157448282,2021
2021-08-13,"46723","Lake Moeraki",8.34583157448282,2021
2021-08-13,"46724","Lake Rasselas",8.24842208182275,2021
2021-08-13,"46725","Lake Paringa",9.09753577156289,2021
2011-08-20,"4345","Lake Horowhenua",7.7137645897601,2011
2011-08-20,"4342","Mangahao Upper No 1 Reservior",4.28045863746939,2011
2011-08-20,"1731","0",6.54006032850299,2011
2015-02-25,"51652","0",13.5860157984442,2015
2015-02-25,"51658","0",15.5414456649197,2015
2015-02-25,"51751","Lake Colwell",13.3965269829904,2015
2015-02-25,"51895","0",11.4586110983076,2015
2015-02-25,"52140","0",14.0401849462506,2015
2015-02-25,"52143","0",14.9211190749382,2015
2015-02-25,"52177","Lake Freeman",12.6832968022811,2015
2015-02-25,"52181","Lake Minerva",14.0637928078594,2015
2015-02-25,"52205","0",12.6502312469337,2015
2015-02-25,"52258","0",13.0369833160814,2015
2009-05-31,"54736","Lake Hawea",10.2889563221514,2009
2009-05-31,"54737","Lake Dunstan",8.39831586789489,2009
2009-05-31,"54672","Lake Wanaka",10.4628223657176,2009
2009-05-31,"53532","Lake Wakatipu",10.4020085010105,2009
2009-05-31,"52566","Lake Te Anau",10.1766509465432,2009
2006-10-05,"29956","Shallow Lake",10.1781570141541,2006
2009-05-31,"54190","Lake Hayes",7.10789856741769,2009
2009-05-31,"52884","Lake Grave",8.64592561297513,2009
2009-05-31,"53062","Lake Ada",7.05660185312234,2009
2022-07-03,"40124","Lake Matahina",7.53161332641497,2022
2022-07-03,"40253","0",7.37469930818753,2022
2022-07-03,"40188","Lake Rotoehu",10.691199562151,2022
2022-07-03,"40071","Lake Rerewhakaaitu",8.66361352980931,2022
2022-07-03,"40216","0",9.51586091310907,2022
2022-07-03,"11138","Lake Rotokawau",12.03430283774,2022
2022-07-03,"54733","Lake Rotomahana",15.0389994021135,2022
2022-07-03,"11133","Lake Rotorua",11.6239111404736,2022
2022-07-03,"54730","Lake Rotoiti",13.0591475728617,2022
2022-07-03,"40102","Lake Rotoma",12.4847670490242,2022
2022-07-03,"54731","Lake Okataina",12.6516305794873,2022
2022-07-03,"54732","Lake Tarawera",12.2301289856426,2022
2022-07-03,"15312","Lake Tikitapu                 (Blue Lake)",11.6287352309759,2022
2022-07-03,"15325","Lake Okareka",11.3804987055564,2022
2022-07-03,"15655","0",7.06266506979983,2022
2022-07-03,"38230","0",8.01231444264943,2022
2022-07-03,"40190","Onewhero Lagoon",8.06922750600364,2022
2011-11-29,"52475","Lake Orbell",10.1963845266782,2011
2022-07-03,"40069","0",9.43813732882126,2022
2008-08-18,"38502","Lake Kaniere",9.56978740620514,2008
2008-08-18,"54738","Lake Sumner",6.59287766171542,2008
2008-08-18,"38638","Kapitia Reservoir",5.27238040244293,2008
2008-08-18,"38665","Lady Lake",6.53277698214447,2008
2008-08-18,"38664","Kangaroo Lake",6.18213778645219,2008
2008-08-18,"39621","Lake Hochstetter",5.24795778476391,2008
2008-08-18,"39226","Lake Ahaura",6.54094374490501,2008
2008-08-18,"39050","Lake Kaurapataka",4.1235609935303,2008
2008-08-18,"39364","Loch Katrine",4.33698923290569,2008
2008-08-18,"39297","Lake Mason",2.80741892899772,2008
2008-08-18,"39166","Lake Mason",0.242413825329038,2008
2008-08-18,"39056","Lake Minchin",1.76356230383664,2008
2008-08-18,"38521","Okuku Reservoir",4.60974014312205,2008
2008-09-19,"48455","Lake Ida",11.066060640911,2008
2008-09-19,"47579","Lake Forsyth (Lake Wairewa)",11.2037375411797,2008
2008-09-19,"48177","Lake Ellesmere (Te Waihora)",10.8644747373813,2008
2008-09-19,"48447","Lake Georgina",10.9293813533592,2008
2008-09-19,"48673","Lake Sarah",9.96261815992614,2008
2008-09-19,"48660","Lake Pearson",8.8173309794995,2008
2008-09-19,"48451","Lake Coleridge",9.03848221266634,2008
2008-09-19,"48213","Lake Selfe",8.41949809322193,2008
