site,statistic,season,year,prop_missing,temperature,period_start,period_end,lat,lon,anomaly,reference_period
Tara Hills (Canterbury),Minimum,Autumn,1972,0,3.933333333333333,1/03/1972,31/05/1972,-44.52612,169.88948,0.711494253,1961-1990
Tara Hills (Canterbury),Minimum,Spring,1972,0,4.366666666666667,1/09/1972,30/11/1972,-44.52612,169.88948,1.4057471264367822,1961-1990
Tara Hills (Canterbury),Minimum,Summer,1972,0,7.633333333333333,1/12/1971,29/02/1972,-44.52612,169.88948,-0.783333333,1961-1990
Tara Hills (Canterbury),Minimum,Winter,1972,0,-3.733333333,1/06/1972,31/08/1972,-44.52612,169.88948,-0.64137931,1961-1990
Taumarunui (Manawatu-Whanganui),Average,Autumn,1972,0,13.366666666666667,1/03/1972,31/05/1972,-38.88784,175.25981,0.20222222222222186,1961-1990
Taumarunui (Manawatu-Whanganui),Average,Spring,1972,0,13.366666666666667,1/09/1972,30/11/1972,-38.88784,175.25981,0.8855555555555554,1961-1990
Taumarunui (Manawatu-Whanganui),Average,Summer,1972,0,17.266666666666666,1/12/1971,29/02/1972,-38.88784,175.25981,-0.568888889,1961-1990
Taumarunui (Manawatu-Whanganui),Average,Winter,1972,0,6.533333333333333,1/06/1972,31/08/1972,-38.88784,175.25981,-0.938888889,1961-1990
Taumarunui (Manawatu-Whanganui),Maximum,Autumn,1972,0,19.7,1/03/1972,31/05/1972,-38.88784,175.25981,-0.105555556,1961-1990
Taumarunui (Manawatu-Whanganui),Maximum,Spring,1972,0,19.1,1/09/1972,30/11/1972,-38.88784,175.25981,0.5122222222222241,1961-1990
Taumarunui (Manawatu-Whanganui),Maximum,Summer,1972,0,24.766666666666666,1/12/1971,29/02/1972,-38.88784,175.25981,-0.104444444,1961-1990
Taumarunui (Manawatu-Whanganui),Maximum,Winter,1972,0,12.7,1/06/1972,31/08/1972,-38.88784,175.25981,-0.48,1961-1990
Taumarunui (Manawatu-Whanganui),Minimum,Autumn,1972,0,7,1/03/1972,31/05/1972,-38.88784,175.25981,0.48666666666666636,1961-1990
Taumarunui (Manawatu-Whanganui),Minimum,Spring,1972,0,7.666666666666666,1/09/1972,30/11/1972,-38.88784,175.25981,1.285555555555555,1961-1990
Taumarunui (Manawatu-Whanganui),Minimum,Summer,1972,0,9.733333333333333,1/12/1971,29/02/1972,-38.88784,175.25981,-1.07,1961-1990
Taumarunui (Manawatu-Whanganui),Minimum,Winter,1972,0,0.4666666666666667,1/06/1972,31/08/1972,-38.88784,175.25981,-1.296666667,1961-1990
Taupo (Waikato),Average,Autumn,1972,0,12.8,1/03/1972,31/05/1972,-38.74263,176.08104,NA,1961-1990
Taupo (Waikato),Average,Spring,1972,0,12.533333333333333,1/09/1972,30/11/1972,-38.74263,176.08104,NA,1961-1990
Taupo (Waikato),Average,Winter,1972,0,6.233333333333333,1/06/1972,31/08/1972,-38.74263,176.08104,NA,1961-1990
Taupo (Waikato),Maximum,Autumn,1972,0,17.9,1/03/1972,31/05/1972,-38.74263,176.08104,NA,1961-1990
Taupo (Waikato),Maximum,Spring,1972,0,17.866666666666667,1/09/1972,30/11/1972,-38.74263,176.08104,NA,1961-1990
Taupo (Waikato),Maximum,Winter,1972,0,11.133333333333333,1/06/1972,31/08/1972,-38.74263,176.08104,NA,1961-1990
Taupo (Waikato),Minimum,Autumn,1972,0,7.7,1/03/1972,31/05/1972,-38.74263,176.08104,NA,1961-1990
Taupo (Waikato),Minimum,Spring,1972,0,7.266666666666667,1/09/1972,30/11/1972,-38.74263,176.08104,NA,1961-1990
Taupo (Waikato),Minimum,Winter,1972,0,1.4,1/06/1972,31/08/1972,-38.74263,176.08104,NA,1961-1990
Tauranga (Bay of Plenty),Average,Autumn,1972,0,15.600000000000001,1/03/1972,31/05/1972,-37.673,176.196,0.017241379,1961-1990
Tauranga (Bay of Plenty),Average,Spring,1972,0,14.833333333333334,1/09/1972,30/11/1972,-37.673,176.196,0.7160919540229891,1961-1990
Tauranga (Bay of Plenty),Average,Summer,1972,0,18.4,1/12/1971,29/02/1972,-37.673,176.196,-0.411111111,1961-1990
Tauranga (Bay of Plenty),Average,Winter,1972,0,9.7,1/06/1972,31/08/1972,-37.673,176.196,-0.835555556,1961-1990
Tauranga (Bay of Plenty),Maximum,Autumn,1972,0,19.766666666666666,1/03/1972,31/05/1972,-37.673,176.196,-0.149425287,1961-1990
Tauranga (Bay of Plenty),Maximum,Spring,1972,0,18.96666666666667,1/09/1972,30/11/1972,-37.673,176.196,0.7218390804597732,1961-1990
Tauranga (Bay of Plenty),Maximum,Summer,1972,0,22.566666666666666,1/12/1971,29/02/1972,-37.673,176.196,-0.566666667,1961-1990
Tauranga (Bay of Plenty),Maximum,Winter,1972,0,14.033333333333333,1/06/1972,31/08/1972,-37.673,176.196,-0.747777778,1961-1990
Tauranga (Bay of Plenty),Minimum,Autumn,1972,0,11.5,1/03/1972,31/05/1972,-37.673,176.196,0.28111111111111065,1961-1990
Tauranga (Bay of Plenty),Minimum,Spring,1972,0,10.799999999999999,1/09/1972,30/11/1972,-37.673,176.196,0.8433333333333319,1961-1990
Tauranga (Bay of Plenty),Minimum,Summer,1972,0,14.266666666666667,1/12/1971,29/02/1972,-37.673,176.196,-0.218888889,1961-1990
Tauranga (Bay of Plenty),Minimum,Winter,1972,0,5.4,1/06/1972,31/08/1972,-37.673,176.196,-0.898888889,1961-1990
Timaru (Canterbury),Average,Autumn,1972,0,12,1/03/1972,31/05/1972,-44.30517,171.22141,NA,1961-1990
Timaru (Canterbury),Average,Spring,1972,0,11.5,1/09/1972,30/11/1972,-44.30517,171.22141,NA,1961-1990
Timaru (Canterbury),Average,Winter,1972,0,5.2,1/06/1972,31/08/1972,-44.30517,171.22141,NA,1961-1990
Timaru (Canterbury),Maximum,Autumn,1972,0,17.7,1/03/1972,31/05/1972,-44.30517,171.22141,NA,1961-1990
Timaru (Canterbury),Maximum,Spring,1972,0,17.3,1/09/1972,30/11/1972,-44.30517,171.22141,NA,1961-1990
Timaru (Canterbury),Maximum,Winter,1972,0,10.6,1/06/1972,31/08/1972,-44.30517,171.22141,NA,1961-1990
Timaru (Canterbury),Minimum,Autumn,1972,0,6.266666666666667,1/03/1972,31/05/1972,-44.30517,171.22141,NA,1961-1990
Timaru (Canterbury),Minimum,Spring,1972,0,5.633333333333333,1/09/1972,30/11/1972,-44.30517,171.22141,NA,1961-1990
Timaru (Canterbury),Minimum,Winter,1972,0,-0.166666667,1/06/1972,31/08/1972,-44.30517,171.22141,NA,1961-1990
Waiouru (Manawatu-Whanganui),Average,Autumn,1972,0,9.566666666666666,1/03/1972,31/05/1972,-39.46249,175.66283,NA,1961-1990
Waiouru (Manawatu-Whanganui),Average,Spring,1972,0,9.4,1/09/1972,30/11/1972,-39.46249,175.66283,NA,1961-1990
Waiouru (Manawatu-Whanganui),Average,Winter,1972,0,3.533333333333333,1/06/1972,31/08/1972,-39.46249,175.66283,NA,1961-1990
Waiouru (Manawatu-Whanganui),Maximum,Autumn,1972,0,13.733333333333334,1/03/1972,31/05/1972,-39.46249,175.66283,NA,1961-1990
Waiouru (Manawatu-Whanganui),Maximum,Spring,1972,0,13.700000000000001,1/09/1972,30/11/1972,-39.46249,175.66283,NA,1961-1990
Waiouru (Manawatu-Whanganui),Maximum,Winter,1972,0,7.2,1/06/1972,31/08/1972,-39.46249,175.66283,NA,1961-1990
Waiouru (Manawatu-Whanganui),Minimum,Autumn,1972,0,5.466666666666667,1/03/1972,31/05/1972,-39.46249,175.66283,NA,1961-1990
Waiouru (Manawatu-Whanganui),Minimum,Spring,1972,0,5.1,1/09/1972,30/11/1972,-39.46249,175.66283,NA,1961-1990
Waiouru (Manawatu-Whanganui),Minimum,Winter,1972,0,-0.133333333,1/06/1972,31/08/1972,-39.46249,175.66283,NA,1961-1990
Wellington (Wellington),Average,Autumn,1972,0,14.033333333333333,1/03/1972,31/05/1972,-41.285,174.768,0.38333333333333286,1961-1990
Wellington (Wellington),Average,Spring,1972,0,12.833333333333334,1/09/1972,30/11/1972,-41.285,174.768,0.7455555555555566,1961-1990
Wellington (Wellington),Average,Summer,1972,0,15.866666666666667,1/12/1971,29/02/1972,-41.285,174.768,-0.595555556,1961-1990
Wellington (Wellington),Average,Winter,1972,0,8,1/06/1972,31/08/1972,-41.285,174.768,-1.065555556,1961-1990
Wellington (Wellington),Maximum,Autumn,1972,0,17.033333333333335,1/03/1972,31/05/1972,-41.285,174.768,0.446666667,1961-1990
Wellington (Wellington),Maximum,Spring,1972,0,15.7,1/09/1972,30/11/1972,-41.285,174.768,0.5588888888888874,1961-1990
Wellington (Wellington),Maximum,Summer,1972,0,19.333333333333332,1/12/1971,29/02/1972,-41.285,174.768,-0.552222222,1961-1990
Wellington (Wellington),Maximum,Winter,1972,0,10.933333333333334,1/06/1972,31/08/1972,-41.285,174.768,-0.698888889,1961-1990
Wellington (Wellington),Minimum,Autumn,1972,0,10.966666666666667,1/03/1972,31/05/1972,-41.285,174.768,0.293333333,1961-1990
Wellington (Wellington),Minimum,Spring,1972,0,9.9,1/09/1972,30/11/1972,-41.285,174.768,0.8955555555555552,1961-1990
Wellington (Wellington),Minimum,Summer,1972,0,12.366666666666667,1/12/1971,29/02/1972,-41.285,174.768,-0.632222222,1961-1990
Wellington (Wellington),Minimum,Winter,1972,0,4.966666666666667,1/06/1972,31/08/1972,-41.285,174.768,-1.495555556,1961-1990
Whanganui (Manawatu-Whanganui),Average,Autumn,1972,0,14.866666666666667,1/03/1972,31/05/1972,-39.93704,175.04509,NA,1961-1990
Whanganui (Manawatu-Whanganui),Average,Spring,1972,0,14.266666666666666,1/09/1972,30/11/1972,-39.93704,175.04509,NA,1961-1990
Whanganui (Manawatu-Whanganui),Average,Winter,1972,0,8.633333333333333,1/06/1972,31/08/1972,-39.93704,175.04509,NA,1961-1990
Whanganui (Manawatu-Whanganui),Maximum,Autumn,1972,0,18.566666666666666,1/03/1972,31/05/1972,-39.93704,175.04509,NA,1961-1990
Whanganui (Manawatu-Whanganui),Maximum,Spring,1972,0,17.8,1/09/1972,30/11/1972,-39.93704,175.04509,NA,1961-1990
Whanganui (Manawatu-Whanganui),Maximum,Winter,1972,0,12.733333333333334,1/06/1972,31/08/1972,-39.93704,175.04509,NA,1961-1990
Whanganui (Manawatu-Whanganui),Minimum,Autumn,1972,0,11.1,1/03/1972,31/05/1972,-39.93704,175.04509,NA,1961-1990
Whanganui (Manawatu-Whanganui),Minimum,Spring,1972,0,10.700000000000001,1/09/1972,30/11/1972,-39.93704,175.04509,NA,1961-1990
Whanganui (Manawatu-Whanganui),Minimum,Winter,1972,0,4.466666666666667,1/06/1972,31/08/1972,-39.93704,175.04509,NA,1961-1990
Whangaparaoa (Auckland),Average,Autumn,1972,0,16.9,1/03/1972,31/05/1972,-36.606,174.835,NA,1961-1990
Whangaparaoa (Auckland),Average,Spring,1972,0,15.466666666666667,1/09/1972,30/11/1972,-36.606,174.835,NA,1961-1990
Whangaparaoa (Auckland),Average,Winter,1972,0,11.566666666666666,1/06/1972,31/08/1972,-36.606,174.835,NA,1961-1990
Whangaparaoa (Auckland),Maximum,Autumn,1972,0,19.833333333333332,1/03/1972,31/05/1972,-36.606,174.835,NA,1961-1990
Whangaparaoa (Auckland),Maximum,Spring,1972,0,18.3,1/09/1972,30/11/1972,-36.606,174.835,NA,1961-1990
Whangaparaoa (Auckland),Maximum,Winter,1972,0,14.066666666666666,1/06/1972,31/08/1972,-36.606,174.835,NA,1961-1990
Whangaparaoa (Auckland),Minimum,Autumn,1972,0,13.933333333333334,1/03/1972,31/05/1972,-36.606,174.835,NA,1961-1990
Whangaparaoa (Auckland),Minimum,Spring,1972,0,12.566666666666666,1/09/1972,30/11/1972,-36.606,174.835,NA,1961-1990
Whangaparaoa (Auckland),Minimum,Winter,1972,0,9.133333333333333,1/06/1972,31/08/1972,-36.606,174.835,NA,1961-1990
Whangarei (Northland),Average,Autumn,1972,0,16.96666666666667,1/03/1972,31/05/1972,-35.769,174.364,NA,1961-1990
Whangarei (Northland),Average,Spring,1972,0,15.4,1/09/1972,30/11/1972,-35.769,174.364,0.7444444444444454,1961-1990
Whangarei (Northland),Average,Summer,1972,0,19.166666666666668,1/12/1971,29/02/1972,-35.769,174.364,NA,1961-1990
Whangarei (Northland),Average,Winter,1972,0,10.966666666666667,1/06/1972,31/08/1972,-35.769,174.364,NA,1961-1990
Whangarei (Northland),Maximum,Autumn,1972,0,21,1/03/1972,31/05/1972,-35.769,174.364,NA,1961-1990
Whangarei (Northland),Maximum,Spring,1972,0,20.166666666666668,1/09/1972,30/11/1972,-35.769,174.364,1.0097222222222229,1961-1990
Whangarei (Northland),Maximum,Summer,1972,0,23.633333333333333,1/12/1971,29/02/1972,-35.769,174.364,NA,1961-1990
Whangarei (Northland),Maximum,Winter,1972,0,15.533333333333333,1/06/1972,31/08/1972,-35.769,174.364,NA,1961-1990
Whangarei (Northland),Minimum,Autumn,1972,0,13,1/03/1972,31/05/1972,-35.769,174.364,NA,1961-1990
Whangarei (Northland),Minimum,Spring,1972,0,10.666666666666666,1/09/1972,30/11/1972,-35.769,174.364,0.4958333333333318,1961-1990
Whangarei (Northland),Minimum,Summer,1972,0,14.733333333333334,1/12/1971,29/02/1972,-35.769,174.364,NA,1961-1990
Whangarei (Northland),Minimum,Winter,1972,0,6.433333333333334,1/06/1972,31/08/1972,-35.769,174.364,NA,1961-1990
Auckland (Auckland),Average,Annual,1972,0,15.083333333333334,1/01/1972,31/12/1972,-37.00813,174.78873,-0.103666667,1961-1990
Auckland (Auckland),Maximum,Annual,1972,0,18.466666666666665,1/01/1972,31/12/1972,-37.00813,174.78873,-0.232,1961-1990
Auckland (Auckland),Minimum,Annual,1972,0,11.7,1/01/1972,31/12/1972,-37.00813,174.78873,0.025,1961-1990
Blenheim (Marlborough),Average,Annual,1972,0,12.316666666666666,1/01/1972,31/12/1972,-41.52133,173.86439,NA,1961-1990
Blenheim (Marlborough),Maximum,Annual,1972,0,18.533333333333335,1/01/1972,31/12/1972,-41.52133,173.86439,NA,1961-1990
Blenheim (Marlborough),Minimum,Annual,1972,0,6.066666666666666,1/01/1972,31/12/1972,-41.52133,173.86439,NA,1961-1990
Christchurch (Canterbury),Average,Annual,1972,0,11.541666666666666,1/01/1972,31/12/1972,-43.493,172.537,-0.135833333,1961-1990
Christchurch (Canterbury),Maximum,Annual,1972,0,16.666666666666668,1/01/1972,31/12/1972,-43.493,172.537,-0.127222222,1961-1990
Christchurch (Canterbury),Minimum,Annual,1972,0,6.433333333333334,1/01/1972,31/12/1972,-43.493,172.537,-0.128055556,1961-1990
Dannevirke (Manawatu-Whanganui),Average,Annual,1972,0,11.883333333333333,1/01/1972,31/12/1972,-40.21,176.109,-0.081896552,1961-1990
Dannevirke (Manawatu-Whanganui),Maximum,Annual,1972,0,16.233333333333334,1/01/1972,31/12/1972,-40.21,176.109,-0.085632184,1961-1990
Dannevirke (Manawatu-Whanganui),Minimum,Annual,1972,0,7.566666666666666,1/01/1972,31/12/1972,-40.21,176.109,-0.078888889,1961-1990
Dunedin (Otago),Average,Annual,1972,0,11.2,1/01/1972,31/12/1972,-45.90129,170.5147,-0.180277778,1961-1990
Dunedin (Otago),Maximum,Annual,1972,0,15.141666666666666,1/01/1972,31/12/1972,-45.90129,170.5147,0.034166667,1961-1990
Dunedin (Otago),Minimum,Annual,1972,0,7.275,1/01/1972,31/12/1972,-45.90129,170.5147,-0.380833333,1961-1990
Gisborne (Gisborne),Average,Annual,1972,0,13.841666666666667,1/01/1972,31/12/1972,-38.6586,177.9851,-0.1725,1961-1990
Gisborne (Gisborne),Maximum,Annual,1972,0,19.308333333333334,1/01/1972,31/12/1972,-38.6586,177.9851,0.080555556,1961-1990
Gisborne (Gisborne),Minimum,Annual,1972,0,8.358333333333333,1/01/1972,31/12/1972,-38.6586,177.9851,-0.441388889,1961-1990
Gore (Southland),Average,Annual,1972,0,9.483333333333334,1/01/1972,31/12/1972,-46.115,168.887,NA,1961-1990
Gore (Southland),Maximum,Annual,1972,0,13.625,1/01/1972,31/12/1972,-46.115,168.887,NA,1961-1990
Gore (Southland),Minimum,Annual,1972,0,5.316666666666666,1/01/1972,31/12/1972,-46.115,168.887,NA,1961-1990
Hamilton (Waikato),Average,Annual,1972,0,13.266666666666667,1/01/1972,31/12/1972,-37.86088,175.33175,NA,1961-1990
Hamilton (Waikato),Maximum,Annual,1972,0,18.558333333333334,1/01/1972,31/12/1972,-37.86088,175.33175,NA,1961-1990
Hamilton (Waikato),Minimum,Annual,1972,0,7.9750000000000005,1/01/1972,31/12/1972,-37.86088,175.33175,NA,1961-1990
Hokitika (West Coast),Average,Annual,1972,0,11.4,1/01/1972,31/12/1972,-42.71228,170.98428,-0.272530864,1961-1990
Hokitika (West Coast),Maximum,Annual,1972,0,15.483333333333334,1/01/1972,31/12/1972,-42.71228,170.98428,-0.294135802,1961-1990
Hokitika (West Coast),Minimum,Annual,1972,0,7.325,1/01/1972,31/12/1972,-42.71228,170.98428,-0.25154321,1961-1990
Invercargill (Southland),Average,Annual,1972,0,9.633333333333333,1/01/1972,31/12/1972,-46.41741,168.33052,-0.212777778,1961-1990
Invercargill (Southland),Maximum,Annual,1972,0,13.816666666666666,1/01/1972,31/12/1972,-46.41741,168.33052,-0.568055556,1961-1990
Invercargill (Southland),Minimum,Annual,1972,0,5.441666666666666,1/01/1972,31/12/1972,-46.41741,168.33052,0.12972222222222207,1961-1990
Kerikeri (Northland),Average,Annual,1972,0,14.991666666666667,1/01/1972,31/12/1972,-35.183,173.926,NA,1961-1990
Kerikeri (Northland),Maximum,Annual,1972,0,20.016666666666666,1/01/1972,31/12/1972,-35.183,173.926,NA,1961-1990
Kerikeri (Northland),Minimum,Annual,1972,0,9.958333333333334,1/01/1972,31/12/1972,-35.183,173.926,NA,1961-1990
Lake Tekapo (Canterbury),Average,Annual,1972,0,9.291666666666666,1/01/1972,31/12/1972,-44.002,170.441,0.23782051282051242,1961-1990
Lake Tekapo (Canterbury),Maximum,Annual,1972,0,14.9,1/01/1972,31/12/1972,-44.002,170.441,0.5076923076923077,1961-1990
Lake Tekapo (Canterbury),Minimum,Annual,1972,0,3.7,1/01/1972,31/12/1972,-44.002,170.441,-0.0375,1961-1990
Masterton (Wellington),Average,Annual,1972,0,11.825,1/01/1972,31/12/1972,-40.957,175.707,NA,1961-1990
Masterton (Wellington),Maximum,Annual,1972,0,17.241666666666667,1/01/1972,31/12/1972,-40.957,175.707,NA,1961-1990
Masterton (Wellington),Minimum,Annual,1972,0,6.375,1/01/1972,31/12/1972,-40.957,175.707,NA,1961-1990
Milford Sound (Southland),Average,Annual,1972,0,10.183333333333334,1/01/1972,31/12/1972,-44.67384,167.92406,-0.268402778,1961-1990
Milford Sound (Southland),Maximum,Annual,1972,0,14.383333333333333,1/01/1972,31/12/1972,-44.67384,167.92406,-0.430208333,1961-1990
Milford Sound (Southland),Minimum,Annual,1972,0,5.991666666666666,1/01/1972,31/12/1972,-44.67384,167.92406,-0.170833333,1961-1990
Napier (Hawke's Bay),Average,Annual,1972,0,14.175,1/01/1972,31/12/1972,-39.49846,176.91189,-0.143055556,1961-1990
Napier (Hawke's Bay),Maximum,Annual,1972,0,19.408333333333335,1/01/1972,31/12/1972,-39.49846,176.91189,0.21722222222222243,1961-1990
Napier (Hawke's Bay),Minimum,Annual,1972,0,8.958333333333334,1/01/1972,31/12/1972,-39.49846,176.91189,-0.486111111,1961-1990
Nelson (Nelson),Average,Annual,1972,0,12.391666666666667,1/01/1972,31/12/1972,-41.299,173.226,-0.165277778,1961-1990
Nelson (Nelson),Maximum,Annual,1972,0,17.108333333333334,1/01/1972,31/12/1972,-41.299,173.226,-0.017777778,1961-1990
Nelson (Nelson),Minimum,Annual,1972,0,7.666666666666667,1/01/1972,31/12/1972,-41.299,173.226,-0.3175,1961-1990
New Plymouth (Taranaki),Average,Annual,1972,0,13.191666666666666,1/01/1972,31/12/1972,-39.0079,174.18382,-0.314166667,1961-1990
New Plymouth (Taranaki),Maximum,Annual,1972,0,16.966666666666665,1/01/1972,31/12/1972,-39.0079,174.18382,-0.299722222,1961-1990
New Plymouth (Taranaki),Minimum,Annual,1972,0,9.433333333333334,1/01/1972,31/12/1972,-39.0079,174.18382,-0.307777778,1961-1990
Queenstown (Otago),Average,Annual,1972,0,9.65,1/01/1972,31/12/1972,-45.01758,168.74005,NA,1961-1990
Queenstown (Otago),Maximum,Annual,1972,0,14.65,1/01/1972,31/12/1972,-45.01758,168.74005,NA,1961-1990
Queenstown (Otago),Minimum,Annual,1972,0,4.666666666666667,1/01/1972,31/12/1972,-45.01758,168.74005,NA,1961-1990
Reefton (West Coast),Average,Annual,1972,0,11.175,1/01/1972,31/12/1972,-42.11578,171.86014,NA,1961-1990
Reefton (West Coast),Maximum,Annual,1972,0,16.3,1/01/1972,31/12/1972,-42.11578,171.86014,NA,1961-1990
Reefton (West Coast),Minimum,Annual,1972,0,6.033333333333333,1/01/1972,31/12/1972,-42.11578,171.86014,NA,1961-1990
Rotorua (Bay of Plenty),Average,Annual,1972,0,12.525,1/01/1972,31/12/1972,-38.10595,176.31485,NA,1961-1990
Rotorua (Bay of Plenty),Maximum,Annual,1972,0,17.358333333333334,1/01/1972,31/12/1972,-38.10595,176.31485,NA,1961-1990
Rotorua (Bay of Plenty),Minimum,Annual,1972,0,7.7,1/01/1972,31/12/1972,-38.10595,176.31485,NA,1961-1990
Tara Hills (Canterbury),Average,Annual,1972,0,9.116666666666667,1/01/1972,31/12/1972,-44.52612,169.88948,-0.060119048,1961-1990
Tara Hills (Canterbury),Maximum,Annual,1972,0,15.366666666666667,1/01/1972,31/12/1972,-44.52612,169.88948,-0.095833333,1961-1990
Tara Hills (Canterbury),Minimum,Annual,1972,0,2.8666666666666667,1/01/1972,31/12/1972,-44.52612,169.88948,-0.005172414,1961-1990
Taumarunui (Manawatu-Whanganui),Average,Annual,1972,0,12.408333333333333,1/01/1972,31/12/1972,-38.88784,175.25981,-0.333888889,1961-1990
Taumarunui (Manawatu-Whanganui),Maximum,Annual,1972,0,18.825,1/01/1972,31/12/1972,-38.88784,175.25981,-0.289166667,1961-1990
Taumarunui (Manawatu-Whanganui),Minimum,Annual,1972,0,6.008333333333333,1/01/1972,31/12/1972,-38.88784,175.25981,-0.361666667,1961-1990
Taupo (Waikato),Average,Annual,1972,0,11.866666666666667,1/01/1972,31/12/1972,-38.74263,176.08104,NA,1961-1990
Taupo (Waikato),Maximum,Annual,1972,0,17.333333333333332,1/01/1972,31/12/1972,-38.74263,176.08104,NA,1961-1990
Taupo (Waikato),Minimum,Annual,1972,0,6.441666666666666,1/01/1972,31/12/1972,-38.74263,176.08104,NA,1961-1990
Tauranga (Bay of Plenty),Average,Annual,1972,0,14.516666666666667,1/01/1972,31/12/1972,-37.673,176.196,-0.257758621,1961-1990
Tauranga (Bay of Plenty),Maximum,Annual,1972,0,18.825,1/01/1972,31/12/1972,-37.673,176.196,-0.205172414,1961-1990
Tauranga (Bay of Plenty),Minimum,Annual,1972,0,10.266666666666666,1/01/1972,31/12/1972,-37.673,176.196,-0.228055556,1961-1990
Timaru (Canterbury),Average,Annual,1972,0,10.775,1/01/1972,31/12/1972,-44.30517,171.22141,NA,1961-1990
Timaru (Canterbury),Maximum,Annual,1972,0,16.358333333333334,1/01/1972,31/12/1972,-44.30517,171.22141,NA,1961-1990
Timaru (Canterbury),Minimum,Annual,1972,0,5.158333333333333,1/01/1972,31/12/1972,-44.30517,171.22141,NA,1961-1990
Waiouru (Manawatu-Whanganui),Average,Annual,1972,0,8.591666666666667,1/01/1972,31/12/1972,-39.46249,175.66283,NA,1961-1990
Waiouru (Manawatu-Whanganui),Maximum,Annual,1972,0,12.916666666666666,1/01/1972,31/12/1972,-39.46249,175.66283,NA,1961-1990
Waiouru (Manawatu-Whanganui),Minimum,Annual,1972,0,4.283333333333333,1/01/1972,31/12/1972,-39.46249,175.66283,NA,1961-1990
Wellington (Wellington),Average,Annual,1972,0,12.5,1/01/1972,31/12/1972,-41.285,174.768,-0.321666667,1961-1990
Wellington (Wellington),Maximum,Annual,1972,0,15.55,1/01/1972,31/12/1972,-41.285,174.768,-0.266666667,1961-1990
Wellington (Wellington),Minimum,Annual,1972,0,9.383333333333333,1/01/1972,31/12/1972,-41.285,174.768,-0.406944444,1961-1990
Whanganui (Manawatu-Whanganui),Average,Annual,1972,0,13.558333333333334,1/01/1972,31/12/1972,-39.93704,175.04509,NA,1961-1990
Whanganui (Manawatu-Whanganui),Maximum,Annual,1972,0,17.408333333333335,1/01/1972,31/12/1972,-39.93704,175.04509,NA,1961-1990
Whanganui (Manawatu-Whanganui),Minimum,Annual,1972,0,9.658333333333333,1/01/1972,31/12/1972,-39.93704,175.04509,NA,1961-1990
Whangaparaoa (Auckland),Average,Annual,1972,0,15.575000000000001,1/01/1972,31/12/1972,-36.606,174.835,NA,1961-1990
Whangaparaoa (Auckland),Maximum,Annual,1972,0,18.541666666666668,1/01/1972,31/12/1972,-36.606,174.835,NA,1961-1990
Whangaparaoa (Auckland),Minimum,Annual,1972,0,12.608333333333333,1/01/1972,31/12/1972,-36.606,174.835,NA,1961-1990
Whangarei (Northland),Average,Annual,1972,0,15.5,1/01/1972,31/12/1972,-35.769,174.364,NA,1961-1990
Whangarei (Northland),Maximum,Annual,1972,0,19.991666666666667,1/01/1972,31/12/1972,-35.769,174.364,NA,1961-1990
Whangarei (Northland),Minimum,Annual,1972,0,11.05,1/01/1972,31/12/1972,-35.769,174.364,NA,1961-1990
Auckland (Auckland),Average,Autumn,1972,0,16.533333333333335,1/03/1972,31/05/1972,-37.00813,174.78873,-0.083333333,1991-2020
Auckland (Auckland),Average,Spring,1972,0,15.233333333333333,1/09/1972,30/11/1972,-37.00813,174.78873,0.5844444444444434,1991-2020
Auckland (Auckland),Average,Summer,1972,0,18.7,1/12/1971,29/02/1972,-37.00813,174.78873,-1.018888889,1991-2020
Auckland (Auckland),Average,Winter,1972,0,10.333333333333334,1/06/1972,31/08/1972,-37.00813,174.78873,-1.318888889,1991-2020
Auckland (Auckland),Maximum,Autumn,1972,0,19.866666666666667,1/03/1972,31/05/1972,-37.00813,174.78873,-0.432222222,1991-2020
Auckland (Auckland),Maximum,Spring,1972,0,18.400000000000002,1/09/1972,30/11/1972,-37.00813,174.78873,0.3644444444444481,1991-2020
Auckland (Auckland),Maximum,Summer,1972,0,22.366666666666667,1/12/1971,29/02/1972,-37.00813,174.78873,-1.098888889,1991-2020
Auckland (Auckland),Maximum,Winter,1972,0,13.866666666666667,1/06/1972,31/08/1972,-37.00813,174.78873,-1.202222222,1991-2020
Auckland (Auckland),Minimum,Autumn,1972,0,13.166666666666666,1/03/1972,31/05/1972,-37.00813,174.78873,0.23222222222222122,1991-2020
Auckland (Auckland),Minimum,Spring,1972,0,12.066666666666666,1/09/1972,30/11/1972,-37.00813,174.78873,0.8055555555555554,1991-2020
Auckland (Auckland),Minimum,Summer,1972,0,15.033333333333333,1/12/1971,29/02/1972,-37.00813,174.78873,-0.932222222,1991-2020
Auckland (Auckland),Minimum,Winter,1972,0,6.8,1/06/1972,31/08/1972,-37.00813,174.78873,-1.452222222,1991-2020
Blenheim (Marlborough),Average,Autumn,1972,0,13.5,1/03/1972,31/05/1972,-41.52133,173.86439,0.47000000000000064,1991-2020
Blenheim (Marlborough),Average,Spring,1972,0,13.633333333333333,1/09/1972,30/11/1972,-41.52133,173.86439,1.3311111111111114,1991-2020
Blenheim (Marlborough),Average,Winter,1972,0,6.133333333333333,1/06/1972,31/08/1972,-41.52133,173.86439,-1.661111111,1991-2020
Blenheim (Marlborough),Maximum,Autumn,1972,0,19.5,1/03/1972,31/05/1972,-41.52133,173.86439,0.3677777777777784,1991-2020
