"site","statistic","month","year","data_value","lat","lon","unit"
"Queenstown","Average max gust",11,1975,45.4,-45.01758,168.74005,"km/hr"
"Queenstown","Average max gust",11,1976,38.4,-45.01758,168.74005,"km/hr"
"Queenstown","Average max gust",11,1977,42.8,-45.01758,168.74005,"km/hr"
"Queenstown","Average max gust",11,1978,47.7,-45.01758,168.74005,"km/hr"
"Queenstown","Average max gust",11,1979,40.5,-45.01758,168.74005,"km/hr"
"Queenstown","Average max gust",11,1980,43.6,-45.01758,168.74005,"km/hr"
"Queenstown","Average max gust",11,1981,39.3,-45.01758,168.74005,"km/hr"
"Queenstown","Average max gust",11,1982,47.2,-45.01758,168.74005,"km/hr"
"Queenstown","Average max gust",11,1983,43.4,-45.01758,168.74005,"km/hr"
"Queenstown","Average max gust",11,1984,42.7,-45.01758,168.74005,"km/hr"
"Queenstown","Average max gust",11,1985,41.7,-45.01758,168.74005,"km/hr"
"Queenstown","Average max gust",11,1986,39.2,-45.01758,168.74005,"km/hr"
"Queenstown","Average max gust",11,1987,41.8,-45.01758,168.74005,"km/hr"
"Queenstown","Average max gust",11,1988,NA,-45.01758,168.74005,"km/hr"
"Queenstown","Average max gust",11,1989,47.7,-45.01758,168.74005,"km/hr"
"Queenstown","Average max gust",11,1990,48.2,-45.01758,168.74005,"km/hr"
"Queenstown","Average max gust",11,1991,44.3,-45.01758,168.74005,"km/hr"
"Queenstown","Average max gust",11,1992,NA,-45.01758,168.74005,"km/hr"
"Queenstown","Average max gust",11,1993,41.3,-45.01758,168.74005,"km/hr"
"Queenstown","Average max gust",11,1994,43.9,-45.01758,168.74005,"km/hr"
"Queenstown","Average max gust",11,1995,45.6,-45.01758,168.74005,"km/hr"
"Queenstown","Average max gust",11,1996,43.7,-45.01758,168.74005,"km/hr"
"Queenstown","Average max gust",11,1997,52.9,-45.01758,168.74005,"km/hr"
"Queenstown","Average max gust",11,1998,42.1,-45.01758,168.74005,"km/hr"
"Queenstown","Average max gust",11,1999,45.4,-45.01758,168.74005,"km/hr"
"Queenstown","Average max gust",11,2000,50.2,-45.01758,168.74005,"km/hr"
"Queenstown","Average max gust",11,2001,44,-45.01758,168.74005,"km/hr"
"Queenstown","Average max gust",11,2002,48.2,-45.01758,168.74005,"km/hr"
"Queenstown","Average max gust",11,2003,48.6,-45.01758,168.74005,"km/hr"
"Queenstown","Average max gust",11,2004,45.6,-45.01758,168.74005,"km/hr"
"Queenstown","Average max gust",11,2005,NA,-45.01758,168.74005,"km/hr"
"Queenstown","Average max gust",11,2006,49.2,-45.01758,168.74005,"km/hr"
"Queenstown","Average max gust",11,2007,47.1,-45.01758,168.74005,"km/hr"
"Queenstown","Average max gust",11,2008,47.9,-45.01758,168.74005,"km/hr"
"Queenstown","Average max gust",11,2009,52.6,-45.01758,168.74005,"km/hr"
"Queenstown","Average max gust",11,2010,43.7,-45.01758,168.74005,"km/hr"
"Queenstown","Average max gust",11,2011,46.9,-45.01758,168.74005,"km/hr"
"Queenstown","Average max gust",11,2012,48.4,-45.01758,168.74005,"km/hr"
"Queenstown","Average max gust",11,2013,43.9,-45.01758,168.74005,"km/hr"
"Queenstown","Average max gust",11,2014,49.7,-45.01758,168.74005,"km/hr"
"Queenstown","Average max gust",11,2015,49.2,-45.01758,168.74005,"km/hr"
"Queenstown","Average max gust",11,2016,47.7,-45.01758,168.74005,"km/hr"
"Queenstown","Average max gust",11,2017,46.5,-45.01758,168.74005,"km/hr"
"Queenstown","Average max gust",11,2018,43.2,-45.01758,168.74005,"km/hr"
"Queenstown","Average max gust",11,2019,46.4,-45.01758,168.74005,"km/hr"
"Queenstown","Average max gust",11,2020,46,-45.01758,168.74005,"km/hr"
"Queenstown","Average max gust",11,2021,43.8,-45.01758,168.74005,"km/hr"
"Queenstown","Average max gust",11,2022,44.3,-45.01758,168.74005,"km/hr"
"Queenstown","Average max gust",12,1972,45.9,-45.01758,168.74005,"km/hr"
"Queenstown","Average max gust",12,1973,40.8,-45.01758,168.74005,"km/hr"
"Queenstown","Average max gust",12,1974,40.1,-45.01758,168.74005,"km/hr"
"Queenstown","Average max gust",12,1975,47.9,-45.01758,168.74005,"km/hr"
"Queenstown","Average max gust",12,1976,41.4,-45.01758,168.74005,"km/hr"
"Queenstown","Average max gust",12,1977,NA,-45.01758,168.74005,"km/hr"
"Queenstown","Average max gust",12,1978,43.1,-45.01758,168.74005,"km/hr"
"Queenstown","Average max gust",12,1979,43.1,-45.01758,168.74005,"km/hr"
"Queenstown","Average max gust",12,1980,NA,-45.01758,168.74005,"km/hr"
"Queenstown","Average max gust",12,1981,39.6,-45.01758,168.74005,"km/hr"
"Queenstown","Average max gust",12,1982,43,-45.01758,168.74005,"km/hr"
"Queenstown","Average max gust",12,1983,42.3,-45.01758,168.74005,"km/hr"
"Queenstown","Average max gust",12,1984,38.9,-45.01758,168.74005,"km/hr"
"Queenstown","Average max gust",12,1985,39.3,-45.01758,168.74005,"km/hr"
"Queenstown","Average max gust",12,1986,42.4,-45.01758,168.74005,"km/hr"
"Queenstown","Average max gust",12,1987,43.2,-45.01758,168.74005,"km/hr"
"Queenstown","Average max gust",12,1988,45.8,-45.01758,168.74005,"km/hr"
"Queenstown","Average max gust",12,1989,NA,-45.01758,168.74005,"km/hr"
"Queenstown","Average max gust",12,1990,48.3,-45.01758,168.74005,"km/hr"
"Queenstown","Average max gust",12,1991,45.3,-45.01758,168.74005,"km/hr"
"Queenstown","Average max gust",12,1992,47.9,-45.01758,168.74005,"km/hr"
"Queenstown","Average max gust",12,1993,42,-45.01758,168.74005,"km/hr"
"Queenstown","Average max gust",12,1994,NA,-45.01758,168.74005,"km/hr"
"Queenstown","Average max gust",12,1995,44.7,-45.01758,168.74005,"km/hr"
"Queenstown","Average max gust",12,1996,45.4,-45.01758,168.74005,"km/hr"
"Queenstown","Average max gust",12,1997,49.3,-45.01758,168.74005,"km/hr"
"Queenstown","Average max gust",12,1998,40.1,-45.01758,168.74005,"km/hr"
"Queenstown","Average max gust",12,1999,45.2,-45.01758,168.74005,"km/hr"
"Queenstown","Average max gust",12,2000,45.6,-45.01758,168.74005,"km/hr"
"Queenstown","Average max gust",12,2001,41.7,-45.01758,168.74005,"km/hr"
"Queenstown","Average max gust",12,2002,NA,-45.01758,168.74005,"km/hr"
"Queenstown","Average max gust",12,2003,NA,-45.01758,168.74005,"km/hr"
"Queenstown","Average max gust",12,2004,48,-45.01758,168.74005,"km/hr"
"Queenstown","Average max gust",12,2005,NA,-45.01758,168.74005,"km/hr"
"Queenstown","Average max gust",12,2006,47.2,-45.01758,168.74005,"km/hr"
"Queenstown","Average max gust",12,2007,44.2,-45.01758,168.74005,"km/hr"
"Queenstown","Average max gust",12,2008,43.9,-45.01758,168.74005,"km/hr"
"Queenstown","Average max gust",12,2009,45.7,-45.01758,168.74005,"km/hr"
"Queenstown","Average max gust",12,2010,46.9,-45.01758,168.74005,"km/hr"
"Queenstown","Average max gust",12,2011,44.7,-45.01758,168.74005,"km/hr"
"Queenstown","Average max gust",12,2012,45.5,-45.01758,168.74005,"km/hr"
"Queenstown","Average max gust",12,2013,42.5,-45.01758,168.74005,"km/hr"
"Queenstown","Average max gust",12,2014,44.4,-45.01758,168.74005,"km/hr"
"Queenstown","Average max gust",12,2015,48.6,-45.01758,168.74005,"km/hr"
"Queenstown","Average max gust",12,2016,48.5,-45.01758,168.74005,"km/hr"
"Queenstown","Average max gust",12,2017,45.8,-45.01758,168.74005,"km/hr"
"Queenstown","Average max gust",12,2018,44.8,-45.01758,168.74005,"km/hr"
"Queenstown","Average max gust",12,2019,46.2,-45.01758,168.74005,"km/hr"
"Queenstown","Average max gust",12,2020,46.9,-45.01758,168.74005,"km/hr"
"Queenstown","Average max gust",12,2021,46.1,-45.01758,168.74005,"km/hr"
"Queenstown","Average max gust",12,2022,43.6,-45.01758,168.74005,"km/hr"
"Queenstown","Days above p99",1,1972,0,-45.01758,168.74005,"Days"
"Queenstown","Days above p99",1,1973,0,-45.01758,168.74005,"Days"
"Queenstown","Days above p99",1,1974,0,-45.01758,168.74005,"Days"
"Queenstown","Days above p99",1,1975,0,-45.01758,168.74005,"Days"
"Queenstown","Days above p99",1,1976,0,-45.01758,168.74005,"Days"
"Queenstown","Days above p99",1,1977,1,-45.01758,168.74005,"Days"
"Queenstown","Days above p99",1,1978,0,-45.01758,168.74005,"Days"
"Queenstown","Days above p99",1,1979,0,-45.01758,168.74005,"Days"
"Queenstown","Days above p99",1,1980,0,-45.01758,168.74005,"Days"
"Queenstown","Days above p99",1,1981,NA,-45.01758,168.74005,"Days"
"Queenstown","Days above p99",1,1982,0,-45.01758,168.74005,"Days"
"Queenstown","Days above p99",1,1983,0,-45.01758,168.74005,"Days"
"Queenstown","Days above p99",1,1984,0,-45.01758,168.74005,"Days"
"Queenstown","Days above p99",1,1985,0,-45.01758,168.74005,"Days"
"Queenstown","Days above p99",1,1986,0,-45.01758,168.74005,"Days"
"Queenstown","Days above p99",1,1987,0,-45.01758,168.74005,"Days"
"Queenstown","Days above p99",1,1988,0,-45.01758,168.74005,"Days"
"Queenstown","Days above p99",1,1989,0,-45.01758,168.74005,"Days"
"Queenstown","Days above p99",1,1990,0,-45.01758,168.74005,"Days"
"Queenstown","Days above p99",1,1991,0,-45.01758,168.74005,"Days"
"Queenstown","Days above p99",1,1992,0,-45.01758,168.74005,"Days"
"Queenstown","Days above p99",1,1993,3,-45.01758,168.74005,"Days"
"Queenstown","Days above p99",1,1994,NA,-45.01758,168.74005,"Days"
"Queenstown","Days above p99",1,1995,0,-45.01758,168.74005,"Days"
"Queenstown","Days above p99",1,1996,0,-45.01758,168.74005,"Days"
"Queenstown","Days above p99",1,1997,1,-45.01758,168.74005,"Days"
"Queenstown","Days above p99",1,1998,2,-45.01758,168.74005,"Days"
"Queenstown","Days above p99",1,1999,1,-45.01758,168.74005,"Days"
"Queenstown","Days above p99",1,2000,0,-45.01758,168.74005,"Days"
"Queenstown","Days above p99",1,2001,0,-45.01758,168.74005,"Days"
"Queenstown","Days above p99",1,2002,0,-45.01758,168.74005,"Days"
"Queenstown","Days above p99",1,2003,1,-45.01758,168.74005,"Days"
"Queenstown","Days above p99",1,2004,NA,-45.01758,168.74005,"Days"
"Queenstown","Days above p99",1,2005,0,-45.01758,168.74005,"Days"
"Queenstown","Days above p99",1,2006,NA,-45.01758,168.74005,"Days"
"Queenstown","Days above p99",1,2007,0,-45.01758,168.74005,"Days"
"Queenstown","Days above p99",1,2008,0,-45.01758,168.74005,"Days"
"Queenstown","Days above p99",1,2009,0,-45.01758,168.74005,"Days"
"Queenstown","Days above p99",1,2010,0,-45.01758,168.74005,"Days"
"Queenstown","Days above p99",1,2011,0,-45.01758,168.74005,"Days"
"Queenstown","Days above p99",1,2012,0,-45.01758,168.74005,"Days"
"Queenstown","Days above p99",1,2013,1,-45.01758,168.74005,"Days"
"Queenstown","Days above p99",1,2014,1,-45.01758,168.74005,"Days"
"Queenstown","Days above p99",1,2015,0,-45.01758,168.74005,"Days"
"Queenstown","Days above p99",1,2016,2,-45.01758,168.74005,"Days"
"Queenstown","Days above p99",1,2017,1,-45.01758,168.74005,"Days"
"Queenstown","Days above p99",1,2018,0,-45.01758,168.74005,"Days"
"Queenstown","Days above p99",1,2019,1,-45.01758,168.74005,"Days"
"Queenstown","Days above p99",1,2020,1,-45.01758,168.74005,"Days"
"Queenstown","Days above p99",1,2021,1,-45.01758,168.74005,"Days"
"Queenstown","Days above p99",1,2022,0,-45.01758,168.74005,"Days"
"Queenstown","Days above p99",2,1972,1,-45.01758,168.74005,"Days"
"Queenstown","Days above p99",2,1973,0,-45.01758,168.74005,"Days"
"Queenstown","Days above p99",2,1974,0,-45.01758,168.74005,"Days"
"Queenstown","Days above p99",2,1975,0,-45.01758,168.74005,"Days"
"Queenstown","Days above p99",2,1976,0,-45.01758,168.74005,"Days"
"Queenstown","Days above p99",2,1977,0,-45.01758,168.74005,"Days"
"Queenstown","Days above p99",2,1978,0,-45.01758,168.74005,"Days"
"Queenstown","Days above p99",2,1979,0,-45.01758,168.74005,"Days"
"Queenstown","Days above p99",2,1980,0,-45.01758,168.74005,"Days"
"Queenstown","Days above p99",2,1981,NA,-45.01758,168.74005,"Days"
"Queenstown","Days above p99",2,1982,1,-45.01758,168.74005,"Days"
"Queenstown","Days above p99",2,1983,0,-45.01758,168.74005,"Days"
"Queenstown","Days above p99",2,1984,0,-45.01758,168.74005,"Days"
"Queenstown","Days above p99",2,1985,0,-45.01758,168.74005,"Days"
"Queenstown","Days above p99",2,1986,0,-45.01758,168.74005,"Days"
"Queenstown","Days above p99",2,1987,0,-45.01758,168.74005,"Days"
"Queenstown","Days above p99",2,1988,0,-45.01758,168.74005,"Days"
"Queenstown","Days above p99",2,1989,0,-45.01758,168.74005,"Days"
"Queenstown","Days above p99",2,1990,0,-45.01758,168.74005,"Days"
"Queenstown","Days above p99",2,1991,NA,-45.01758,168.74005,"Days"
"Queenstown","Days above p99",2,1992,0,-45.01758,168.74005,"Days"
"Queenstown","Days above p99",2,1993,1,-45.01758,168.74005,"Days"
"Queenstown","Days above p99",2,1994,NA,-45.01758,168.74005,"Days"
"Queenstown","Days above p99",2,1995,1,-45.01758,168.74005,"Days"
"Queenstown","Days above p99",2,1996,0,-45.01758,168.74005,"Days"
"Queenstown","Days above p99",2,1997,0,-45.01758,168.74005,"Days"
"Queenstown","Days above p99",2,1998,0,-45.01758,168.74005,"Days"
"Queenstown","Days above p99",2,1999,0,-45.01758,168.74005,"Days"
"Queenstown","Days above p99",2,2000,0,-45.01758,168.74005,"Days"
"Queenstown","Days above p99",2,2001,0,-45.01758,168.74005,"Days"
"Queenstown","Days above p99",2,2002,0,-45.01758,168.74005,"Days"
"Queenstown","Days above p99",2,2003,0,-45.01758,168.74005,"Days"
"Queenstown","Days above p99",2,2004,NA,-45.01758,168.74005,"Days"
"Queenstown","Days above p99",2,2005,NA,-45.01758,168.74005,"Days"
"Queenstown","Days above p99",2,2006,NA,-45.01758,168.74005,"Days"
"Queenstown","Days above p99",2,2007,0,-45.01758,168.74005,"Days"
"Queenstown","Days above p99",2,2008,0,-45.01758,168.74005,"Days"
"Queenstown","Days above p99",2,2009,0,-45.01758,168.74005,"Days"
"Queenstown","Days above p99",2,2010,0,-45.01758,168.74005,"Days"
"Queenstown","Days above p99",2,2011,0,-45.01758,168.74005,"Days"
"Queenstown","Days above p99",2,2012,0,-45.01758,168.74005,"Days"
"Queenstown","Days above p99",2,2013,1,-45.01758,168.74005,"Days"
"Queenstown","Days above p99",2,2014,1,-45.01758,168.74005,"Days"
"Queenstown","Days above p99",2,2015,0,-45.01758,168.74005,"Days"
"Queenstown","Days above p99",2,2016,0,-45.01758,168.74005,"Days"
"Queenstown","Days above p99",2,2017,0,-45.01758,168.74005,"Days"
"Queenstown","Days above p99",2,2018,1,-45.01758,168.74005,"Days"
"Queenstown","Days above p99",2,2019,0,-45.01758,168.74005,"Days"
"Queenstown","Days above p99",2,2020,0,-45.01758,168.74005,"Days"
"Queenstown","Days above p99",2,2021,0,-45.01758,168.74005,"Days"
"Queenstown","Days above p99",2,2022,0,-45.01758,168.74005,"Days"
"Queenstown","Days above p99",3,1972,1,-45.01758,168.74005,"Days"
"Queenstown","Days above p99",3,1973,0,-45.01758,168.74005,"Days"
"Queenstown","Days above p99",3,1974,0,-45.01758,168.74005,"Days"
"Queenstown","Days above p99",3,1975,0,-45.01758,168.74005,"Days"
"Queenstown","Days above p99",3,1976,0,-45.01758,168.74005,"Days"
"Queenstown","Days above p99",3,1977,NA,-45.01758,168.74005,"Days"
"Queenstown","Days above p99",3,1978,0,-45.01758,168.74005,"Days"
"Queenstown","Days above p99",3,1979,NA,-45.01758,168.74005,"Days"
"Queenstown","Days above p99",3,1980,0,-45.01758,168.74005,"Days"
"Queenstown","Days above p99",3,1981,0,-45.01758,168.74005,"Days"
"Queenstown","Days above p99",3,1982,0,-45.01758,168.74005,"Days"
"Queenstown","Days above p99",3,1983,0,-45.01758,168.74005,"Days"
"Queenstown","Days above p99",3,1984,0,-45.01758,168.74005,"Days"
"Queenstown","Days above p99",3,1985,1,-45.01758,168.74005,"Days"
"Queenstown","Days above p99",3,1986,0,-45.01758,168.74005,"Days"
"Queenstown","Days above p99",3,1987,0,-45.01758,168.74005,"Days"
"Queenstown","Days above p99",3,1988,1,-45.01758,168.74005,"Days"
"Queenstown","Days above p99",3,1989,0,-45.01758,168.74005,"Days"
"Queenstown","Days above p99",3,1990,NA,-45.01758,168.74005,"Days"
"Queenstown","Days above p99",3,1991,0,-45.01758,168.74005,"Days"
"Queenstown","Days above p99",3,1992,0,-45.01758,168.74005,"Days"
"Queenstown","Days above p99",3,1993,1,-45.01758,168.74005,"Days"
"Queenstown","Days above p99",3,1994,0,-45.01758,168.74005,"Days"
"Queenstown","Days above p99",3,1995,1,-45.01758,168.74005,"Days"
"Queenstown","Days above p99",3,1996,0,-45.01758,168.74005,"Days"
"Queenstown","Days above p99",3,1997,0,-45.01758,168.74005,"Days"
"Queenstown","Days above p99",3,1998,3,-45.01758,168.74005,"Days"
"Queenstown","Days above p99",3,1999,NA,-45.01758,168.74005,"Days"
"Queenstown","Days above p99",3,2000,0,-45.01758,168.74005,"Days"
"Queenstown","Days above p99",3,2001,0,-45.01758,168.74005,"Days"
"Queenstown","Days above p99",3,2002,0,-45.01758,168.74005,"Days"
"Queenstown","Days above p99",3,2003,0,-45.01758,168.74005,"Days"
"Queenstown","Days above p99",3,2004,0,-45.01758,168.74005,"Days"
"Queenstown","Days above p99",3,2005,1,-45.01758,168.74005,"Days"
"Queenstown","Days above p99",3,2006,0,-45.01758,168.74005,"Days"
"Queenstown","Days above p99",3,2007,0,-45.01758,168.74005,"Days"
"Queenstown","Days above p99",3,2008,1,-45.01758,168.74005,"Days"
"Queenstown","Days above p99",3,2009,0,-45.01758,168.74005,"Days"
"Queenstown","Days above p99",3,2010,0,-45.01758,168.74005,"Days"
"Queenstown","Days above p99",3,2011,1,-45.01758,168.74005,"Days"
"Queenstown","Days above p99",3,2012,0,-45.01758,168.74005,"Days"
"Queenstown","Days above p99",3,2013,0,-45.01758,168.74005,"Days"
"Queenstown","Days above p99",3,2014,1,-45.01758,168.74005,"Days"
"Queenstown","Days above p99",3,2015,0,-45.01758,168.74005,"Days"
"Queenstown","Days above p99",3,2016,0,-45.01758,168.74005,"Days"
"Queenstown","Days above p99",3,2017,0,-45.01758,168.74005,"Days"
"Queenstown","Days above p99",3,2018,0,-45.01758,168.74005,"Days"
"Queenstown","Days above p99",3,2019,0,-45.01758,168.74005,"Days"
"Queenstown","Days above p99",3,2020,1,-45.01758,168.74005,"Days"
"Queenstown","Days above p99",3,2021,0,-45.01758,168.74005,"Days"
"Queenstown","Days above p99",3,2022,0,-45.01758,168.74005,"Days"
"Queenstown","Days above p99",4,1972,0,-45.01758,168.74005,"Days"
"Queenstown","Days above p99",4,1973,1,-45.01758,168.74005,"Days"
"Queenstown","Days above p99",4,1974,0,-45.01758,168.74005,"Days"
"Queenstown","Days above p99",4,1975,0,-45.01758,168.74005,"Days"
"Queenstown","Days above p99",4,1976,0,-45.01758,168.74005,"Days"
"Queenstown","Days above p99",4,1977,0,-45.01758,168.74005,"Days"
"Queenstown","Days above p99",4,1978,0,-45.01758,168.74005,"Days"
"Queenstown","Days above p99",4,1979,0,-45.01758,168.74005,"Days"
"Queenstown","Days above p99",4,1980,0,-45.01758,168.74005,"Days"
"Queenstown","Days above p99",4,1981,0,-45.01758,168.74005,"Days"
"Queenstown","Days above p99",4,1982,0,-45.01758,168.74005,"Days"
"Queenstown","Days above p99",4,1983,0,-45.01758,168.74005,"Days"
"Queenstown","Days above p99",4,1984,0,-45.01758,168.74005,"Days"
"Queenstown","Days above p99",4,1985,0,-45.01758,168.74005,"Days"
"Queenstown","Days above p99",4,1986,1,-45.01758,168.74005,"Days"
"Queenstown","Days above p99",4,1987,1,-45.01758,168.74005,"Days"
"Queenstown","Days above p99",4,1988,1,-45.01758,168.74005,"Days"
"Queenstown","Days above p99",4,1989,0,-45.01758,168.74005,"Days"
"Queenstown","Days above p99",4,1990,NA,-45.01758,168.74005,"Days"
"Queenstown","Days above p99",4,1991,0,-45.01758,168.74005,"Days"
"Queenstown","Days above p99",4,1992,0,-45.01758,168.74005,"Days"
"Queenstown","Days above p99",4,1993,0,-45.01758,168.74005,"Days"
"Queenstown","Days above p99",4,1994,0,-45.01758,168.74005,"Days"
"Queenstown","Days above p99",4,1995,0,-45.01758,168.74005,"Days"
"Queenstown","Days above p99",4,1996,0,-45.01758,168.74005,"Days"
"Queenstown","Days above p99",4,1997,2,-45.01758,168.74005,"Days"
"Queenstown","Days above p99",4,1998,1,-45.01758,168.74005,"Days"
"Queenstown","Days above p99",4,1999,0,-45.01758,168.74005,"Days"
"Queenstown","Days above p99",4,2000,1,-45.01758,168.74005,"Days"
"Queenstown","Days above p99",4,2001,0,-45.01758,168.74005,"Days"
"Queenstown","Days above p99",4,2002,0,-45.01758,168.74005,"Days"
"Queenstown","Days above p99",4,2003,0,-45.01758,168.74005,"Days"
"Queenstown","Days above p99",4,2004,NA,-45.01758,168.74005,"Days"
"Queenstown","Days above p99",4,2005,NA,-45.01758,168.74005,"Days"
"Queenstown","Days above p99",4,2006,0,-45.01758,168.74005,"Days"
"Queenstown","Days above p99",4,2007,0,-45.01758,168.74005,"Days"
"Queenstown","Days above p99",4,2008,0,-45.01758,168.74005,"Days"
"Queenstown","Days above p99",4,2009,0,-45.01758,168.74005,"Days"
"Queenstown","Days above p99",4,2010,0,-45.01758,168.74005,"Days"
"Queenstown","Days above p99",4,2011,0,-45.01758,168.74005,"Days"
"Queenstown","Days above p99",4,2012,0,-45.01758,168.74005,"Days"
"Queenstown","Days above p99",4,2013,0,-45.01758,168.74005,"Days"
"Queenstown","Days above p99",4,2014,1,-45.01758,168.74005,"Days"
"Queenstown","Days above p99",4,2015,0,-45.01758,168.74005,"Days"
"Queenstown","Days above p99",4,2016,0,-45.01758,168.74005,"Days"
"Queenstown","Days above p99",4,2017,1,-45.01758,168.74005,"Days"
"Queenstown","Days above p99",4,2018,0,-45.01758,168.74005,"Days"
"Queenstown","Days above p99",4,2019,1,-45.01758,168.74005,"Days"
"Queenstown","Days above p99",4,2020,0,-45.01758,168.74005,"Days"
"Queenstown","Days above p99",4,2021,0,-45.01758,168.74005,"Days"
"Queenstown","Days above p99",4,2022,0,-45.01758,168.74005,"Days"
"Queenstown","Days above p99",5,1972,2,-45.01758,168.74005,"Days"
"Queenstown","Days above p99",5,1973,0,-45.01758,168.74005,"Days"
"Queenstown","Days above p99",5,1974,0,-45.01758,168.74005,"Days"
"Queenstown","Days above p99",5,1975,0,-45.01758,168.74005,"Days"
"Queenstown","Days above p99",5,1976,0,-45.01758,168.74005,"Days"
"Queenstown","Days above p99",5,1977,0,-45.01758,168.74005,"Days"
"Queenstown","Days above p99",5,1978,0,-45.01758,168.74005,"Days"
"Queenstown","Days above p99",5,1979,0,-45.01758,168.74005,"Days"
"Queenstown","Days above p99",5,1980,0,-45.01758,168.74005,"Days"
"Queenstown","Days above p99",5,1981,NA,-45.01758,168.74005,"Days"
"Queenstown","Days above p99",5,1982,0,-45.01758,168.74005,"Days"
"Queenstown","Days above p99",5,1983,0,-45.01758,168.74005,"Days"
"Queenstown","Days above p99",5,1984,0,-45.01758,168.74005,"Days"
"Queenstown","Days above p99",5,1985,0,-45.01758,168.74005,"Days"
"Queenstown","Days above p99",5,1986,0,-45.01758,168.74005,"Days"
"Queenstown","Days above p99",5,1987,0,-45.01758,168.74005,"Days"
"Queenstown","Days above p99",5,1988,0,-45.01758,168.74005,"Days"
"Queenstown","Days above p99",5,1989,0,-45.01758,168.74005,"Days"
"Queenstown","Days above p99",5,1990,0,-45.01758,168.74005,"Days"
"Queenstown","Days above p99",5,1991,0,-45.01758,168.74005,"Days"
"Queenstown","Days above p99",5,1992,0,-45.01758,168.74005,"Days"
"Queenstown","Days above p99",5,1993,0,-45.01758,168.74005,"Days"
"Queenstown","Days above p99",5,1994,0,-45.01758,168.74005,"Days"
"Queenstown","Days above p99",5,1995,0,-45.01758,168.74005,"Days"
"Queenstown","Days above p99",5,1996,0,-45.01758,168.74005,"Days"
"Queenstown","Days above p99",5,1997,0,-45.01758,168.74005,"Days"
"Queenstown","Days above p99",5,1998,0,-45.01758,168.74005,"Days"
"Queenstown","Days above p99",5,1999,1,-45.01758,168.74005,"Days"
"Queenstown","Days above p99",5,2000,NA,-45.01758,168.74005,"Days"
"Queenstown","Days above p99",5,2001,0,-45.01758,168.74005,"Days"
"Queenstown","Days above p99",5,2002,0,-45.01758,168.74005,"Days"
"Queenstown","Days above p99",5,2003,0,-45.01758,168.74005,"Days"
"Queenstown","Days above p99",5,2004,0,-45.01758,168.74005,"Days"
"Queenstown","Days above p99",5,2005,NA,-45.01758,168.74005,"Days"
"Queenstown","Days above p99",5,2006,1,-45.01758,168.74005,"Days"
"Queenstown","Days above p99",5,2007,0,-45.01758,168.74005,"Days"
"Queenstown","Days above p99",5,2008,0,-45.01758,168.74005,"Days"
"Queenstown","Days above p99",5,2009,0,-45.01758,168.74005,"Days"
"Queenstown","Days above p99",5,2010,0,-45.01758,168.74005,"Days"
"Queenstown","Days above p99",5,2011,0,-45.01758,168.74005,"Days"
"Queenstown","Days above p99",5,2012,0,-45.01758,168.74005,"Days"
"Queenstown","Days above p99",5,2013,0,-45.01758,168.74005,"Days"
"Queenstown","Days above p99",5,2014,1,-45.01758,168.74005,"Days"
"Queenstown","Days above p99",5,2015,1,-45.01758,168.74005,"Days"
"Queenstown","Days above p99",5,2016,2,-45.01758,168.74005,"Days"
"Queenstown","Days above p99",5,2017,0,-45.01758,168.74005,"Days"
"Queenstown","Days above p99",5,2018,1,-45.01758,168.74005,"Days"
"Queenstown","Days above p99",5,2019,0,-45.01758,168.74005,"Days"
"Queenstown","Days above p99",5,2020,0,-45.01758,168.74005,"Days"
"Queenstown","Days above p99",5,2021,1,-45.01758,168.74005,"Days"
"Queenstown","Days above p99",5,2022,0,-45.01758,168.74005,"Days"
"Queenstown","Days above p99",6,1972,2,-45.01758,168.74005,"Days"
"Queenstown","Days above p99",6,1973,0,-45.01758,168.74005,"Days"
"Queenstown","Days above p99",6,1974,0,-45.01758,168.74005,"Days"
"Queenstown","Days above p99",6,1975,1,-45.01758,168.74005,"Days"
"Queenstown","Days above p99",6,1976,0,-45.01758,168.74005,"Days"
"Queenstown","Days above p99",6,1977,0,-45.01758,168.74005,"Days"
"Queenstown","Days above p99",6,1978,0,-45.01758,168.74005,"Days"
"Queenstown","Days above p99",6,1979,1,-45.01758,168.74005,"Days"
"Queenstown","Days above p99",6,1980,0,-45.01758,168.74005,"Days"
"Queenstown","Days above p99",6,1981,0,-45.01758,168.74005,"Days"
"Queenstown","Days above p99",6,1982,0,-45.01758,168.74005,"Days"
"Queenstown","Days above p99",6,1983,0,-45.01758,168.74005,"Days"
"Queenstown","Days above p99",6,1984,0,-45.01758,168.74005,"Days"
"Queenstown","Days above p99",6,1985,0,-45.01758,168.74005,"Days"
"Queenstown","Days above p99",6,1986,0,-45.01758,168.74005,"Days"
"Queenstown","Days above p99",6,1987,0,-45.01758,168.74005,"Days"
"Queenstown","Days above p99",6,1988,0,-45.01758,168.74005,"Days"
"Queenstown","Days above p99",6,1989,0,-45.01758,168.74005,"Days"
"Queenstown","Days above p99",6,1990,0,-45.01758,168.74005,"Days"
"Queenstown","Days above p99",6,1991,0,-45.01758,168.74005,"Days"
"Queenstown","Days above p99",6,1992,0,-45.01758,168.74005,"Days"
"Queenstown","Days above p99",6,1993,1,-45.01758,168.74005,"Days"
"Queenstown","Days above p99",6,1994,0,-45.01758,168.74005,"Days"
