LID,lat,MaxDepth,Catch_area,LakeAreaHa,LakeVolume,LakeElevat,SumWind,MeanWind,CatSlope,CatPhos,CatHard,lambda_dom_std,lambda_dom_median,lambda_dom_hidecile,purity_std,purity_median,chl_median,Name,TotalSUDensity,Prop_Dairy,PastureHeavy,Wetland,Forestry,PastureLight,Exotic,Native,Bare,Urban,Fetch_sqrt
2165,-41.0923434222637,0.0,394884.2388324,1.94919,31764.9,48.04,0.0,4.08617,0.0,0.0,0.0,,,,,,, ,6.74638914302112,0.892766181679792,80.25158037,19.74841963,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2199,-40.8796776686505,2.91962,219661.7837385,1.53515,14940.2,0.04,4.78,4.67418,0.02,3.0,4.0,,,,,,, ,0.0,0.0,0.0,0.0,0.0,0.0,8.495943872,0.0,0.0,91.504056125,14.832396974191326
2205,-40.872243295143,5.70427,125865.2828481,1.51587,28823.1,-0.00208776,4.81,4.74327,1.29,3.0,4.0,30.8971153794305,548.323043150691,570.458155017023,13.6107749134485,11.1410492050781,, ,0.0,0.0,0.0,2.106785737,0.0,4.651699055,0.0,0.0,0.0,93.24151521,15.165750888103101
2206,-40.8699648972484,2.90324,919043.981449,1.25396,12135.1,0.01,4.79,4.72663,1.38,3.0,4.0,,,,,,, ,0.0,0.0,2.47072459,4.984912383,0.0,0.0,0.0,0.0,1.849676177,90.69468684899999,14.491376746189438
2366,-41.1879069176475,11.6161999999999,168162.7714911,2.14162,82924.6,176.56,4.95,5.0994,10.36,1.0,4.0,,,,,,, ,5.9963625048494,0.0,86.64714357,0.0,0.0,0.0,0.0,13.35285643,0.0,0.0,18.439088914585774
2409,-41.1759594752611,19.2965,354320.775389,2.3027,148113.0,431.24,5.08,5.36975,13.67,3.41,3.41,30.1524193723668,506.758545786856,566.612702328283,5.4495832359234,7.65203797859023,, ,21.1428092904803,0.0057441775005038,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.431676725154983
2446,-41.2172017294016,20.9913999999999,69700.2138106,1.02768,71908.2,173.91,6.04,6.16534,4.31,3.0,3.0,,,,,,, ,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,15.491933384829668
2549,-41.0924544091236,26.2128,15383658.5273356,6.73416,588403.0,310.94,4.48,4.71128,6.25,3.0,3.01,21.4311828206724,570.028083024731,578.806316845102,16.1197395264043,29.8588725857421,40.7867827333333,Kourarau Dam,17.3764760725635,0.0029571624196187,96.53622025,0.26440372,0.814687702,0.0,0.197721679,2.186966646,0.0,0.0,24.596747752497688
2578,-41.052469175548,0.0,71093.6619815,1.3469,54107.1,211.9,0.0,4.21502,0.0,0.0,0.0,,,,,,, ,13.2178255876324,0.0110107950985528,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2591,-41.0502414407684,24.0264999999999,1485862.6805264,1.02172,81827.8,200.43,4.24,4.3739,10.93,2.81,2.63,,,,,,, ,15.3747290446862,0.0109360030481382,86.70950455,0.0,10.025744744,0.0,0.0,3.2647507080000002,0.0,0.0,14.142135623730951
2612,-41.028244928212,21.8473,285979.3409876,2.84736,207357.0,157.33,4.07,4.07457,11.28,3.0,3.0,,,,,,, ,15.8816726788615,0.0110107950985528,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.213203435596427
2640,-41.055884905479,22.3721999999999,359392.9400893,1.81549,135388.0,219.91,4.25,4.34537,8.27,2.6,2.2,,,,,,, ,17.8847387504914,0.0057728198585003,98.19577783,0.0,1.804222172,0.0,0.0,0.0,0.0,0.0,15.491933384829668
2684,-41.0353839736583,22.4876,185103.0798303,1.40291,105160.0,218.59,4.25,4.3201,1.91,2.05,1.1,,,,,,, ,17.9732632053635,0.0057728198585003,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.784048752090222
2690,-41.0413844813293,22.3095,1580995.5190717,1.97645,146979.0,196.29,4.24,4.31353,5.16,2.62,2.25,,,,,,, ,18.6893468638757,0.0057728198585003,99.069895846,0.0,0.930104156,0.0,0.0,0.0,0.0,0.0,16.1245154965971
2718,-41.1594247946782,25.3726999999999,86117.5764217,1.22828,103882.0,81.9,6.08,6.18339,13.83,1.0,4.0,,,,,,, ,3.93475743319301,0.0,40.59731816,0.0,0.0,0.0,0.0,59.40268184,0.0,0.0,15.811388300841896
2738,-41.1301515764675,7.20001,537718.0583732,1.00623,24149.6,19.99,6.43,6.40962,5.32,3.0,3.0,,,,,,, ,25.7123917262898,0.0027537218977883,89.74577586,0.0,0.037552137,0.0,0.0,10.216672,0.0,0.0,14.142135623730951
2836,-41.1089780218573,8.08053999999999,549169.855539,1.15926,31224.7,15.42,6.51,6.52467,5.03,3.0,3.0,,,,,,, ,26.6407944983096,0.0027537218977883,96.83369661,0.0,1.602343785,0.0,1.563959603,0.0,0.0,0.0,13.416407864998739
2863,-41.115127399272,7.60665,94838.4229264999,1.10901,28119.6,22.14,6.71,6.70597,3.26,3.0,3.0,,,,,,, ,26.8501808136122,0.0027537218977883,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.784048752090222
2868,-41.105026463393,9.31668,541638.8868678,2.47605,76895.2,21.79,6.64,6.62858,2.32,3.0,3.0,,,,,,, ,12.7735328718662,0.0027537218977883,43.56850148,0.0,27.45674629,2.311426708,26.66332552,0.0,0.0,0.0,17.029386365926403
2923,-41.0524319885119,14.7834,399385.2980585,3.19709,157546.0,58.69,6.36,6.36125,4.2,2.96,3.01,,,,,,, ,10.3488122286588,0.0265134532760225,90.36178304,0.0,4.494816994,0.0,0.0,5.143399968,0.0,0.0,18.708286933869708
3007,-41.0068743912434,11.6214,198449.5048701,3.54702,137404.0,120.42,4.0,3.8752,6.52,2.0,1.0,34.4678643908562,494.09568682303,562.42104364634,13.2004555468105,17.3945099777077,, ,15.6903906319344,0.0057728198585003,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.493588689617926
3028,-41.0132168721514,20.7502999999999,457236.5358834,3.94394,272793.0,208.94,4.24,4.24922,3.25,3.0,3.0,,,,,,, ,16.3044749701137,0.0685731383739401,78.95088625,0.0,0.0,0.0,0.0,21.049113753,0.0,0.0,19.748417658131498
3129,-40.8890898210584,8.55213,861733.5399104,2.25992,64423.8,158.87,4.81,4.10203,0.43,2.0,1.0,,,,,,, ,9.73897987692912,0.0028336229946106,97.88603489,0.0,0.0,0.0,0.0,2.113965111,0.0,0.0,15.165750888103101
3146,-41.0018422905616,21.507,2133130.6959481,1.08923,78086.9,159.15,4.28,4.24925,8.34,2.76,2.54,,,,,,, ,21.6410712466475,0.0684220917016731,98.55850794,0.0,0.897928348,0.0,0.0,0.543563714,0.0,0.0,13.784048752090222
3221,-40.9347836854133,16.3956,250215.0990918,1.79071,97866.2,119.91,4.13,3.63252,0.85,2.0,1.0,,,,,,, ,1.43099998966848,0.0,94.55025483,0.0,0.0,5.449745167,0.0,0.0,0.0,0.0,17.88854381999832
3689,-40.9813120035519,3.70572,83134.6194183,1.01865,12582.8,26.01,6.24,6.07422,3.71,2.87,2.75,,,,,,, ,10.7472714477387,0.0265134532760225,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.142135623730951
3694,-40.9863250597164,6.06676,251726.3183297,2.29784,46468.2,19.3,6.49,6.36514,2.17,1.19,3.41,,,,,,, ,13.7643721312585,0.0116835647711634,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.431676725154983
3704,-40.9530712708398,5.30958,153459.2683042,1.02693,18175.1,33.98,6.12,5.92175,2.65,2.39,1.79,,,,,,, ,16.9814456594035,0.0,89.73628313,0.0,0.0,0.0,0.0,10.26371687,0.0,0.0,14.142135623730951
3708,-40.9441619172061,8.70768,385111.5110453,2.12838,61777.3,32.73,6.16,5.95183,4.39,1.82,2.65,,,,,,, ,17.763763159531,0.0,92.63598205,0.0,7.364017952,0.0,0.0,0.0,0.0,0.0,14.491376746189438
3905,-40.9039457345467,17.6399,811818.9629532,1.21378,71370.0,64.74,6.0,5.74668,7.92,1.02,3.91,,,,,,, ,15.0349792229968,0.0108156846146366,72.71877583,0.0,12.705761907,0.494325193,0.0,14.081137071,0.0,0.0,13.784048752090222
4278,-40.826652250396,6.31546,1144788.8407943,7.79533,164104.0,3.48,5.3,5.70039,9.42,1.27,3.56,39.5411507162547,497.277742841299,573.221648097068,11.4165599975937,22.331604730654,129.860652,Okupe Lagoon,0.0,0.0,0.0,0.0,0.0,17.92489976,0.0,82.075100238,0.0,0.0,24.819347291981714
4290,-40.8154642152847,8.26892,682628.7832209,2.55538,70434.1,13.94,4.81,4.69745,1.02,2.06,2.6,,,,,,, ,0.0700290924451206,0.499424115631585,64.77255719,18.54809539,13.07437573,0.0,0.0,3.604971687,0.0,0.0,17.029386365926403
4342,-40.6294549937138,35.215,73234031.364046,19.5208,2291420.0,373.37,6.42,5.8467,23.29,1.03,3.89,28.1580703264118,536.531219097657,565.295501413053,15.0640304459957,16.9674410686696,8.05546939999999,Mangahao Upper No 1 Reservior,0.0156902684890497,0.0,0.0,0.074056584,0.0,0.008802177,0.0,74.247146847,1.175002375,0.0,27.349588662354687
4343,-40.6066037380787,36.8911999999999,82316796.17667,11.1488,1370980.0,362.66,6.33,5.84303,22.27,1.02,3.9,,,,,,9.51447173333333,Mangahao Lower No 2 Reservoir,0.0367901823979851,0.0,0.0,0.354622068,0.786093231,1.215559656,0.061768552,74.736298516,1.046687254,0.0,26.981475126464083
4345,-40.6093052902355,1.8,65592645.627197,304.004,1824030.0,19.93,2.92,2.68035,1.05,2.14,2.05,32.7445041413352,561.788708592774,571.259391105213,17.5595881075532,20.4181872413407,36.0166360666667,Lake Horowhenua,8.44445748530635,0.465793310797505,75.47331342100001,2.128419751,3.891774804,0.436286922,0.002030536,1.319190528,0.071775392,16.67720864,55.47972602672079
4358,-40.5708732840006,2.89494,416028.8330843,2.53204,24433.6,20.0,3.15,2.91502,0.00114788,3.0,4.0,39.1072476217326,572.754896431668,574.933407932929,22.7030439613418,49.9277020745194,, ,7.9911091522191,0.325980300363282,69.97183853,28.51576529,0.0,1.512396176,0.0,0.0,0.0,0.0,19.748417658131498
4362,-40.552572453296,2.85914,8207032.9650569,3.19041,30406.2,17.23,3.25,2.99816,0.06,3.0,4.0,,,,,,, ,16.566703949761,0.878179319599854,90.916375098,2.066448326,4.435366988,2.373590019,0.0,0.208059762,0.0,0.00015981,19.235384061671343
4365,-40.5509577859792,2.89494,167450.3012367,1.89029,18240.9,20.0,3.31,2.98495,0.000603709,3.0,4.0,18.6158244912039,566.478947996007,575.326175544881,18.9973839777493,31.7520263937193,, ,6.33661835082891,0.994935819728777,63.725698120000004,35.39908095,0.875220926,0.0,0.0,0.0,0.0,0.0,16.1245154965971
4380,-40.4490981428428,0.0,31450862.1853085,9.98084,97734.7,11.27,0.0,3.55166,0.0,0.0,0.0,38.0703909978884,566.994221103597,578.911514246513,12.9097549948975,26.6290814899082,, ,9.61561823755717,0.7204084790048,72.25576070800001,2.498039307,11.60873544,3.703522621,1.25878679,1.0948073969999998,3.415969329,4.164378411,0.0
4381,-40.4443620052681,2.95043,22854591.9088444,2.21483,21782.3,11.74,3.93,3.59494,0.33,2.96,3.95,,,,,,, ,10.6371111395131,0.724862292083348,77.43722654899999,2.900974706,9.394644659,3.851225744,0.13214834,1.498348444,4.684656213,0.100775343,18.973665961010276
4401,-40.5802245993749,2.88764,529552.7508622,2.35965,22712.7,19.89,3.26,2.90321,0.99,1.26,3.2,,,,,,, ,11.9216093088291,0.321856787303244,93.17165512199999,1.83879538,2.343458069,0.0,0.0,0.043526644,0.0,2.602564787,18.708286933869708
4435,-40.5296308576549,3.55071,566915.6602897,1.32472,15679.0,20.19,3.46,3.11315,0.99,3.0,4.0,,,,,,, ,17.5261451205219,0.994935819728777,89.221621782,0.0,10.36422812,0.0,0.414150098,0.0,0.0,0.0,17.88854381999832
4436,-40.5278356593546,2.82336,209430.9247165,1.40685,13240.2,20.32,3.46,3.11315,0.31,3.0,4.0,,,,,,, ,17.8499332598425,0.994935819728777,87.4768374,0.0,11.34942004,0.0,1.173742565,0.0,0.0,0.0,14.142135623730951
4442,-40.5085914770186,2.93051,209408.5850504,1.22423,11958.7,10.0,3.59,3.16951,0.0,1.0,1.0,,,,,,, ,24.4174964294758,0.981104487684175,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.493901531919196
4443,-40.5129792476171,2.46253,5725992347.94287,7.22385,59296.5,10.0,3.65,3.1861,7.92,1.76,2.57,,,,,,, ,12.3713507356935,0.30907620144458,56.059717487,0.753950607,5.268542321999999,2.72944752,0.940123325,28.398839975,0.423544062,2.126756636,19.79898987322333
4444,-40.5066452093895,2.93051,250693.1587152,1.03126,10073.8,10.0,3.64,3.1802,0.0,1.04,1.0,,,,,,, ,26.6015557853283,0.981104487684175,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.88854381999832
4447,-40.5095129158469,2.93051,253612.2151437,1.05283,10284.4,10.0,3.67,3.19917,0.0,1.13,1.0,,,,,,, ,23.9124988570454,0.981104487684175,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.748417658131498
4448,-40.5086578357818,2.93051,101484.8809464,1.14511,11185.9,10.0,3.7,3.21046,0.0,1.0,1.0,,,,,,, ,22.2483386966285,0.981104487684175,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.493588689617926
4451,-40.5385924648277,0.0,11129625.9200013,3.58119,35056.7,10.0,0.0,3.54527,0.0,0.0,0.0,,,,,,, ,8.08365233028703,0.421605449398199,91.366088535,0.745973729,2.968016203,0.38898772,0.6252231389999999,3.834152421,0.0,0.071558251,0.0
4452,-40.5122079351075,3.07262,5723032173.31439,4.43249,45397.8,10.0,3.78,3.274,7.92,1.76,2.57,,,,,,, ,12.3641786052594,0.308341852939335,56.022922832,0.75458195,5.2729540859999995,2.731733101,0.9409105630000001,28.422620561,0.42389872900000003,2.1285375369999997,21.354156504062622
4467,-40.4669719638007,2.89738,56915.10928,1.1894,11487.1,20.0,4.03,3.49785,0.9,3.0,4.0,,,,,,, ,8.55747327610039,0.993249735462606,67.14130217,0.0,0.0,32.85869783,0.0,0.0,0.0,0.0,15.165750888103101
4484,-40.4358061580014,2.93767,362803.0833558,2.15869,21138.4,10.49,3.99,3.63443,0.21,3.0,4.0,,,,,,, ,11.7714007715868,0.62160520485515,82.60252543,17.39747457,0.0,0.0,0.0,0.0,0.0,0.0,15.811388300841896
4486,-40.4293391251966,2.93767,948329.5090689,9.66281,94620.4,10.38,4.02,3.68082,0.09,2.46,3.28,28.4836346389254,551.565306792443,565.693742978625,15.0745522130883,16.6223514215434,14.7752473333333, ,6.61786990855156,0.621605204855149,51.80016146,0.956840749,23.419204702,0.0,0.0,0.0,23.8237931,0.0,23.45207879911715
4493,-40.4469806989886,7.02416,344155.2216578,1.10154,25791.3,10.0,4.27,3.69426,1.02,2.72,3.18,,,,,,, ,2.07751172642776,1.0,57.78697201,9.729278741,0.0,32.48374925,0.0,0.0,0.0,0.0,21.213203435596427
4506,-40.4147969084422,2.98889,1029160.2024017,5.21732,51979.9,10.56,4.6,4.04677,0.1,2.0,1.0,,,,,,, ,18.3222142698081,1.0,96.53071924,0.0,2.293266343,0.0,0.0,1.176014418,0.0,0.0,21.02379604162864
4509,-40.4031929363825,7.6837,874011.5862704,3.56791,91382.5,12.62,4.72,4.19631,0.51,2.0,1.0,,,,,,,Karere Lagoon,22.0544596936703,0.71970811054675,84.67334866,0.0,13.28473935,0.0,0.0,0.0,0.0,2.041911995,18.027756377319946
4513,-40.7956263172304,0.0,1628325.9609327,1.22014,105381.0,277.37,0.0,5.56357,0.0,0.0,0.0,28.5483564730199,573.062410400718,578.404082607103,11.6734187240288,21.6168866408222,, ,13.470487716613,0.0548261192969553,83.37490045,1.589037266,0.0,0.0,0.0,15.036062285,0.0,0.0,0.0
4521,-40.7521488648921,23.6553,397870.7909715,2.95856,233285.0,277.79,6.12,5.40215,6.2,2.39,1.79,29.0833403985982,564.767595520687,578.567323988998,14.3986661564357,19.9084766487032,9.35880953333333, ,7.8757356149012,0.215236098778949,93.16363959,0.0,6.836360409,0.0,0.0,0.0,0.0,0.0,17.320508075688775
4554,-40.6330702883018,23.9706,220261.7556638,1.22568,97934.3,262.78,6.3,5.63518,4.24,1.0,4.0,,,,,,, ,20.2261814520431,0.912461771357477,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.832396974191326
4556,-40.6218679089268,24.0203999999999,407655.0366201,1.23655,99008.2,254.99,6.22,5.54883,6.64,1.32,3.02,,,,,,, ,3.69071593994132,0.745182511497933,97.46259536,0.0,0.0,0.0,0.0,2.537404643,0.0,0.0,14.832396974191326
4560,-40.6825253182566,26.2038,302547.393094,1.88868,164968.0,290.69,6.13,5.5011,6.25,2.18,3.4,19.0737696541816,568.906931747177,577.75865355471,7.78974433983283,22.1785201088457,, ,26.4722813692201,0.0495950637933151,93.21313868,0.0,0.0,0.0,0.0,6.786861319,0.0,0.0,16.1245154965971
4670,-40.7647354376971,24.1048,219534.5210628,1.59882,128464.0,275.69,6.05,5.72612,6.47,1.0,4.0,25.3233410924067,580.164614784185,582.653889488711,17.3744014910843,33.9442089605342,14.2718631854126, ,0.0,0.0,27.79047023,1.792728371,70.4168014,0.0,0.0,0.0,0.0,0.0,14.832396974191326
4684,-40.7977485322745,24.0016,102435.9644041,1.05665,84537.6,71.25,6.03,5.62068,6.71,3.0,3.0,,,,,,, ,10.3645667415713,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.832396974191326
4747,-40.7354691813783,13.1125,185437.4924088,1.34089,58608.0,324.69,5.9,5.51745,9.12,1.41,3.79,,,,,,, ,22.8042788446069,0.0,85.79388425,0.0,14.20611575,0.0,0.0,0.0,0.0,0.0,14.832396974191326
4911,-40.4047597261495,5.26884,334867.4434776,1.33997,23533.6,17.3,4.82,4.29588,0.36,2.0,1.0,,,,,,, ,19.5668303056562,0.966807569591018,89.64664454,5.727911006,0.041373604,0.0,0.0,4.584070852,0.0,0.0,15.905973720586866
4913,-40.4057105378135,3.33391,214367.5505631,2.0758,23068.4,19.23,4.92,4.40318,0.12,1.88,0.94,5.8815137263864,570.257993257871,573.738580788132,23.9677904435847,28.3430860879286,, ,15.5771220358966,0.999237356117215,93.65376627,0.0,1.938227363,0.0,0.0,0.118983082,4.289023283,0.0,14.832396974191326
4915,-40.3961395315956,2.88764,187571.7009159,1.37759,13259.9,19.94,4.87,4.33273,0.01,2.0,1.0,,,,,,, ,19.0873219568403,1.0,95.64078342,0.0,0.0,0.0,0.0,0.0,0.0,4.359216575,13.416407864998739
4917,-40.4088574673577,5.0956,345657.3669466,2.68738,45646.0,43.07,5.19,4.689,0.74,2.0,1.0,,,,,,, ,5.12055951024252,0.994888510260019,26.27897427,0.0,10.04096169,0.0,0.0,0.0,0.0,63.68006405,16.1245154965971
4922,-40.4685230349644,21.7283,4274369.6615936,1.93641,140250.0,158.83,5.81,5.25572,8.36,1.58,2.23,,,,,,, ,22.2850803430828,0.184451774465785,76.11991197,0.0,1.274616351,1.571882873,0.0,21.0335888,0.0,0.0,15.491933384829668
4925,-40.4336025444957,20.7991999999999,23295878.133264,2.10438,145898.0,146.07,5.73,5.31737,12.72,1.33,3.0,,,,,,,Turitea Dams a,3.2040716946597,0.0010227660336719,5.646746147,0.0,3.8948326410000003,11.71088066,0.0,78.69616888,0.051371675,0.0,15.491933384829668
4926,-40.4323847080232,27.1098,21773777.544554,11.4431,1034070.0,185.28,5.88,5.50941,12.92,1.34,2.95,3.96348881236811,574.745608258046,578.213237083159,15.9071239009515,45.0323184254017,,Turitea Dams b,1.72634135832392,0.0020398311292462,1.630114418,0.0,3.3599254469999997,12.49550694,0.0,82.51445319999999,0.0,0.0,23.979157616563597
4968,-40.5154802659327,22.8945,379322.9847305,1.00354,76585.0,396.38,5.86,5.42097,11.34,3.0,4.0,,,,,,, ,16.1195440586192,0.0088568636794569,87.89640401,0.0,0.0,0.0,0.0,12.10359599,0.0,0.0,14.832396974191326
5007,-40.2984157752369,2.72676,294075.6723972,1.49744,13610.6,24.78,4.59,4.17754,0.54,2.6,2.82,,,,,,, ,4.86389203965661,0.602775096111552,12.21980967,26.63850431,9.321882076,26.26228968,15.924269785,0.0,0.784317941,8.848926534,20.0
5008,-40.3987282611468,2.93051,10753121.1685789,9.41759,91994.5,10.0,4.17,3.80002,0.19,2.97,3.96,32.1348639266934,548.180126218504,570.883901568795,21.3047298760744,16.7736731544086,24.032723700000048,Lake Koputara,32.6040737839881,0.980728535687513,86.50463085,1.343885736,8.968857336,0.793277001,0.9787610569999999,1.410588019,0.0,0.0,23.68543856465402
5014,-40.3755243781666,2.98241,8984578.68159,14.7214,146351.0,10.22,4.24,3.86318,0.74,2.99,3.99,28.5268111844221,520.965151940671,565.413062488774,11.0418046327993,14.3343250309981,,Lake Kaikokopu,1.46215254953727,0.974430924830464,9.366163515,0.812063858,63.33738119,13.55152983,2.8523096089999997,0.158169016,3.139654397,6.782728583000001,26.0
5042,-40.3415643685482,2.97898,86949912.344961,17.8759,177507.0,10.15,4.38,3.96282,0.33,2.99,3.99,2.7956927962094,575.940954697772,578.512839673986,15.0861788786986,51.1719699032938,25.89865,Pukepuke Lagoon,10.6343636728133,0.857363935357234,77.780127213,0.925816692,14.050741392,4.816892779,0.623315123,0.176331752,0.861933798,0.7648412499999999,25.475478405713993
5045,-40.3380430098223,0.0,150212.4506308,1.69598,16607.4,10.48,0.0,3.97184,0.0,0.0,0.0,,,,,,, ,7.13777942092815,0.602775096111552,0.0,24.78476727,17.17083364,58.04439909,0.0,0.0,0.0,0.0,0.0
5049,-40.366592613196,6.37437,5071379.2033098,5.01893,106642.0,63.48,5.76,5.03179,0.22,2.0,1.0,,,,,,, ,33.446404139759,0.687616876736074,98.24519735,0.0,1.754802653,0.0,0.0,0.0,0.0,0.0,20.12461179749811
5054,-40.3596634890656,5.21007,363438.8413748,1.12799,19589.6,63.48,5.77,5.03332,0.0,2.0,1.0,,,,,,, ,32.7163940155002,0.967373237244433,99.07760731,0.0,0.922392691,0.0,0.0,0.0,0.0,0.0,15.491933384829668
5068,-40.3108952798543,21.2143,168066.4718234,1.76385,124729.0,132.84,5.97,5.28058,4.96,2.0,1.0,,,,,,, ,4.85009758440478,0.854043412520423,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.491376746189438
5146,-40.3518350583302,22.4742,601464.4560346,1.67728,125652.0,414.47,5.01,4.76425,7.24,2.96,3.65,,,,,,, ,26.422022728437,0.0,99.88010433,0.0,0.119895669,0.0,0.0,0.0,0.0,0.0,15.165750888103101
5217,-45.5931865166935,16.8162999999999,43444.927419,1.10197,61770.1,420.66,3.34,3.22038,2.91,3.0,4.0,,,,,,, ,11.1904609940769,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,12.24744871391589
5223,-45.5721660914954,9.10497,159281.5062113,1.24886,37902.7,425.22,3.33,3.2143,1.67,3.0,4.0,,,,,,, ,9.9831425967982,0.0,0.0,10.78856831,0.0,89.21143169,0.0,0.0,0.0,0.0,13.416407864998739
5232,-45.5140125678034,0.0,3096422.6649669,2.28565,141407.0,574.99,0.0,3.5192,0.0,0.0,0.0,,,,,,, ,4.30859630134162,0.0923570488680181,6.584934795,2.712014071,0.0,44.93292113,0.0,1.229264179,0.0,0.0,0.0
5233,-45.5118241541666,0.0,72788.4260119999,1.06225,62925.9,568.01,0.0,3.43328,0.0,0.0,0.0,,,,,,, ,6.49688352254385,0.0923570488680182,0.0,7.101354471,0.0,92.89864553,0.0,0.0,0.0,0.0,0.0
5241,-45.5040908733409,18.596,387861.511233,4.19139,259810.0,558.11,3.27,3.32197,2.78,3.0,1.28,29.5451736781963,573.940857449371,579.087639334877,27.6091013612864,34.2836774892066,, ,6.17860935656173,0.0923570488680181,11.38342728,18.24649856,0.0,70.37007416,0.0,0.0,0.0,0.0,17.320508075688775
5249,-45.4479214108539,0.0,183449.794876,1.22975,32037.0,515.21,0.0,3.12575,0.0,0.0,0.0,,,,,,, ,1.48792552680169,0.0923570488680181,25.24060979,74.75939021,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5264,-45.5443156706981,32.5193,100039187.290617,623.45,67580600.0,825.19,3.94,4.16723,3.99,2.81,3.72,33.7310581508306,504.528494061418,566.782836552243,9.1665941584063,14.5153210117985,11.0274316666667, ,0.388266979323956,0.0922861113899322,5.374960515,8.690536282,0.0,0.031278958,0.0,0.0,0.0,0.0,65.0384501660364
5272,-45.4702164196758,17.8368,70965.5934709,1.7821,105956.0,1238.65,4.65,5.16528,0.48,3.0,4.0,,,,,,, ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.029386365926403
5306,-40.3283180761665,3.40857,6925690.984882,10.9916,124886.0,28.95,4.41,3.94535,0.41,3.0,4.0,36.7664059648118,565.843379984767,576.090544184916,6.33140548709966,11.4076691066625,,Omanuka Lagoon,12.0653925964406,0.573531332376141,92.38880245,3.615441081,2.834255524,0.299909503,0.360503736,0.501087709,0.0,0.0,29.154759474226502
5313,-40.319111272983,3.89202,140305.7218241,1.06514,13818.6,32.29,4.44,3.97579,0.41,3.0,4.0,,,,,,, ,10.9334913187247,0.602775096111552,82.38873891,0.0,0.0,0.0,17.61126109,0.0,0.0,0.0,15.491933384829668
5316,-40.2952659704914,5.62412,2668611.8137856,1.34248,25167.5,37.92,4.52,4.04065,0.15,3.0,4.0,,,,,,, ,21.6599002602162,0.0960986027701418,95.87044929000001,1.579797279,2.549753429,0.0,0.0,0.0,0.0,0.0,17.320508075688775
5321,-40.3954840432584,6.97722,1509645.9515859,1.05143,24453.6,19.85,4.26,3.72952,0.63,3.0,4.0,,,,,,, ,8.98873413825853,0.821648054433582,92.67933938,0.0,7.320660624,0.0,0.0,0.0,0.0,0.0,14.491376746189438
5340,-40.3086200503699,7.01868,170136.8552211,1.97491,46204.3,22.89,4.38,3.92066,0.3,2.0,1.0,,,,,,, ,14.7586125793291,0.151002495281172,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.029386365926403
